N,kod,T,HV1,HV10
9119,130,2.5,-101.8,-1077.0
9120,130,2.5,-101.8,-1077.0
9121,130,2.5,-101.8,-1077.0
9122,130,2.5,-101.8,-1077.0
9123,130,2.5,-101.8,-1077.0
9124,130,2.5,-101.8,-1077.0
9125,130,2.5,-101.8,-1077.0
9126,130,2.5,-101.8,-1077.0
9127,130,2.5,-101.8,-1077.0
9128,130,2.5,-101.8,-1077.0
9129,130,2.5,-101.8,-1077.0
9130,130,2.5,-101.8,-1077.0
9131,130,2.5,-101.8,-1077.0
9132,130,2.5,-101.8,-1077.0
9133,130,2.5,-101.8,-1077.0
9134,130,2.5,-101.8,-1077.0
9135,130,2.5,-101.8,-1077.0
9136,130,2.5,-101.8,-1077.0
9137,130,2.5,-101.8,-1077.0
9138,130,2.5,-101.8,-1077.0
9139,130,2.5,-101.8,-1077.0
9140,130,2.5,-101.8,-1077.0
9141,130,2.5,-101.8,-1077.0
9142,130,2.5,-101.8,-1077.0
9143,130,2.5,-101.8,-1077.0
9144,130,2.5,-101.8,-1077.0
9145,130,2.5,-101.8,-1077.0
9146,130,2.5,-101.8,-1077.0
9147,130,2.5,-101.8,-1077.0
9148,130,2.5,-101.8,-1077.0
9149,130,2.5,-101.8,-1077.0
9150,130,2.5,-101.8,-1077.0
9151,130,2.5,-101.8,-1077.0
9152,130,2.5,-101.8,-1077.0
9153,130,2.5,-101.8,-1077.0
9154,130,2.5,-101.8,-1077.0
9155,130,2.5,-101.8,-1077.0
9156,130,2.5,-101.8,-1077.0
9157,130,2.5,-101.8,-1077.0
9158,130,2.5,-101.8,-1077.0
9159,130,2.5,-101.8,-1077.0
9160,130,2.5,-101.8,-1077.0
9161,130,2.5,-101.8,-1077.0
9162,130,2.5,-101.8,-1077.0
9163,130,2.5,-101.8,-1077.0
9164,130,2.5,-101.8,-1077.0
9165,130,2.5,-101.8,-1077.0
9166,130,2.5,-101.8,-1077.0
9167,130,2.5,-101.8,-1077.0
9168,130,2.5,-101.8,-1077.0
9169,130,2.5,-101.8,-1077.0
9170,130,2.5,-101.8,-1077.0
9171,130,2.5,-101.8,-1077.0
9172,130,2.5,-101.8,-1077.0
9173,130,2.4,-102.4,-1083.9
9174,130,2.4,-102.4,-1083.9
9175,130,2.4,-102.4,-1083.9
9176,130,2.4,-102.4,-1083.9
9177,130,2.4,-102.4,-1083.9
9178,130,2.4,-102.4,-1083.9
9179,130,2.4,-102.4,-1083.9
9180,130,2.4,-102.4,-1083.9
9181,130,2.4,-102.4,-1083.9
9182,130,2.4,-102.4,-1083.9
9183,130,2.4,-102.4,-1083.9
9184,130,2.4,-102.4,-1083.9
9185,130,2.4,-102.4,-1083.9
9186,130,2.4,-102.4,-1083.9
9187,130,2.4,-102.4,-1083.9
9188,130,2.4,-102.4,-1083.9
9189,130,2.4,-102.4,-1083.9
9190,130,2.4,-102.4,-1083.9
9191,130,2.4,-102.4,-1083.9
9192,130,2.4,-102.4,-1083.9
9193,130,2.4,-102.4,-1083.9
9194,130,2.4,-102.4,-1083.9
9195,130,2.4,-102.4,-1083.9
9196,130,2.4,-102.4,-1083.9
9197,130,2.4,-102.4,-1083.9
9198,130,2.4,-102.4,-1083.9
9199,130,2.4,-102.4,-1083.9
9200,130,2.4,-102.4,-1083.9
9201,130,2.4,-102.4,-1083.9
9202,130,2.4,-102.4,-1083.9
9203,130,2.4,-102.4,-1083.9
9204,130,2.4,-102.4,-1083.9
9205,130,2.4,-102.4,-1083.9
9206,130,2.4,-102.4,-1083.9
9207,130,2.4,-102.4,-1083.9
9208,130,2.4,-102.4,-1083.9
9209,130,2.4,-102.4,-1083.9
9210,130,2.4,-102.4,-1083.9
9211,130,2.4,-102.4,-1083.9
9212,130,2.4,-102.4,-1083.9
9213,130,2.4,-102.4,-1083.9
9214,130,2.4,-102.4,-1083.9
9215,130,2.4,-102.4,-1083.9
9216,130,2.4,-102.4,-1083.9
9217,130,2.4,-102.4,-1083.9
9218,130,2.4,-102.4,-1083.9
9219,130,2.4,-102.4,-1083.9
9220,130,2.4,-102.4,-1083.9
9221,130,2.4,-102.4,-1083.9
9222,130,2.4,-102.4,-1083.9
9223,130,2.4,-102.4,-1083.9
9224,130,2.4,-102.4,-1083.9
9225,130,2.4,-102.4,-1083.9
9226,130,2.4,-102.4,-1083.9
9227,130,2.4,-102.4,-1083.9
9228,130,2.4,-102.4,-1083.9
9229,130,2.2,-102.1,-1080.6
9230,130,2.2,-102.1,-1080.6
9231,130,2.2,-102.1,-1080.6
9232,130,2.2,-102.1,-1080.6
9233,130,2.2,-102.1,-1080.6
9234,130,2.2,-102.1,-1080.6
9235,130,2.2,-102.1,-1080.6
9236,130,2.2,-102.1,-1080.6
9237,130,2.2,-102.1,-1080.6
9238,130,2.2,-102.1,-1080.6
9239,130,2.2,-102.1,-1080.6
9240,130,2.2,-102.1,-1080.6
9241,130,2.2,-102.1,-1080.6
9242,130,2.2,-102.1,-1080.6
9243,130,2.2,-102.1,-1080.6
9244,130,2.2,-102.1,-1080.6
9245,130,2.2,-102.1,-1080.6
9246,130,2.2,-102.1,-1080.6
9247,130,2.2,-102.1,-1080.6
9248,130,2.2,-102.1,-1080.6
9249,130,2.2,-102.1,-1080.6
9250,130,2.2,-102.1,-1080.6
9251,130,2.2,-102.1,-1080.6
9252,130,2.2,-102.1,-1080.6
9253,130,2.2,-102.1,-1080.6
9254,130,2.2,-102.1,-1080.6
9255,130,2.2,-102.1,-1080.6
9256,130,2.2,-102.1,-1080.6
9257,130,2.2,-102.1,-1080.6
9258,130,2.2,-102.1,-1080.6
9259,130,2.2,-102.1,-1080.6
9260,130,2.2,-102.1,-1080.6
9261,130,2.2,-102.1,-1080.6
9262,130,2.2,-102.1,-1080.6
9263,130,2.2,-102.1,-1080.6
9264,130,2.2,-102.1,-1080.6
9265,130,2.2,-102.1,-1080.6
9266,130,2.2,-102.1,-1080.6
9267,130,2.2,-102.1,-1080.6
9268,130,2.2,-102.1,-1080.6
9269,130,2.2,-102.1,-1080.6
9270,130,2.2,-102.1,-1080.6
9271,130,2.2,-102.1,-1080.6
9272,130,2.2,-102.1,-1080.6
9273,130,2.2,-102.1,-1080.6
9274,130,2.2,-102.1,-1080.6
9275,130,2.2,-102.1,-1080.6
9276,130,2.2,-102.1,-1080.6
9277,130,2.2,-102.1,-1080.6
9278,130,2.2,-102.1,-1080.6
9279,130,2.2,-102.1,-1080.6
9280,130,2.2,-102.1,-1080.6
9281,130,2.2,-102.1,-1080.6
9282,130,2.2,-102.1,-1080.6
9283,130,2.2,-102.1,-1080.6
9284,130,2.2,-102.1,-1080.6
9285,130,2.2,-102.1,-1080.6
9286,130,2.2,-102.1,-1080.6
9287,130,2.1,-102.0,-1079.3
9288,130,2.1,-102.0,-1079.3
9289,130,2.1,-102.0,-1079.3
9290,130,2.1,-102.0,-1079.3
9291,130,2.1,-102.0,-1079.3
9292,130,2.1,-102.0,-1079.3
9293,130,2.1,-102.0,-1079.3
9294,130,2.1,-102.0,-1079.3
9295,130,2.1,-102.0,-1079.3
9296,130,2.1,-102.0,-1079.3
9297,130,2.1,-102.0,-1079.3
9298,130,2.1,-102.0,-1079.3
9299,130,2.1,-102.0,-1079.3
9300,130,2.1,-102.0,-1079.3
9301,130,2.1,-102.0,-1079.3
9302,130,2.1,-102.0,-1079.3
9303,130,2.1,-102.0,-1079.3
9304,130,2.1,-102.0,-1079.3
9305,130,2.1,-102.0,-1079.3
9306,130,2.1,-102.0,-1079.3
9307,130,2.1,-102.0,-1079.3
9308,130,2.1,-102.0,-1079.3
9309,130,2.1,-102.0,-1079.3
9310,130,2.1,-102.0,-1079.3
9311,130,2.1,-102.0,-1079.3
9312,130,2.1,-102.0,-1079.3
9313,130,2.1,-102.0,-1079.3
9314,130,2.1,-102.0,-1079.3
9315,130,2.1,-102.0,-1079.3
9316,130,2.1,-102.0,-1079.3
9317,130,2.1,-102.0,-1079.3
9318,130,2.1,-102.0,-1079.3
9319,130,2.1,-102.0,-1079.3
9320,130,2.1,-102.0,-1079.3
9321,130,2.1,-102.0,-1079.3
9322,130,2.1,-102.0,-1079.3
9323,130,2.1,-102.0,-1079.3
9324,130,2.1,-102.0,-1079.3
9325,130,2.1,-102.0,-1079.3
9326,130,2.1,-102.0,-1079.3
9327,130,2.1,-102.0,-1079.3
9328,130,2.1,-102.0,-1079.3
9329,130,1.8,-102.1,-1080.6
9330,130,1.8,-102.1,-1080.6
9331,130,1.8,-102.1,-1080.6
9332,130,1.8,-102.1,-1080.6
9333,130,1.8,-102.1,-1080.6
9334,130,1.8,-102.1,-1080.6
9335,130,1.8,-102.1,-1080.6
9336,130,1.8,-102.1,-1080.6
9337,130,1.8,-102.1,-1080.6
9338,130,1.8,-102.1,-1080.6
9339,130,1.8,-102.1,-1080.6
9340,130,1.8,-102.1,-1080.6
9341,130,1.8,-102.1,-1080.6
9342,130,1.8,-102.1,-1080.6
9343,130,1.8,-102.1,-1080.6
9344,130,1.8,-102.1,-1080.6
9345,130,1.8,-102.1,-1080.6
9346,130,1.8,-102.1,-1080.6
9347,130,1.8,-102.1,-1080.6
9348,130,1.8,-102.1,-1080.6
9349,130,1.8,-102.1,-1080.6
9350,130,1.8,-102.1,-1080.6
9351,130,1.8,-102.1,-1080.6
9352,130,1.8,-102.1,-1080.6
9353,130,1.8,-102.1,-1080.6
9354,130,1.8,-102.1,-1080.6
9355,130,1.8,-102.1,-1080.6
9356,130,1.8,-102.1,-1080.6
9357,130,1.8,-102.1,-1080.6
9358,130,1.8,-102.1,-1080.6
9359,130,1.8,-102.1,-1080.6
9360,130,1.8,-102.1,-1080.6
9361,130,1.8,-102.1,-1080.6
9362,130,1.8,-102.1,-1080.6
9363,130,1.8,-102.1,-1080.6
9364,130,1.8,-102.1,-1080.6
9365,130,1.8,-102.1,-1080.6
9366,130,1.8,-102.1,-1080.6
9367,130,1.8,-102.1,-1080.6
9368,130,1.8,-102.1,-1080.6
9369,130,1.8,-102.1,-1080.6
9370,130,1.8,-102.1,-1080.6
9371,130,1.8,-102.1,-1080.6
9372,130,1.8,-102.1,-1080.6
9373,130,1.8,-102.1,-1080.6
9374,130,1.8,-102.1,-1080.6
9375,130,1.8,-102.1,-1080.6
9376,130,1.8,-102.1,-1080.6
9377,130,1.8,-102.3,-1082.7
9378,130,1.8,-102.3,-1082.7
9379,130,1.8,-102.3,-1082.7
9380,130,1.8,-102.3,-1082.7
9381,130,1.8,-102.3,-1082.7
9382,130,1.8,-102.3,-1082.7
9383,130,1.8,-102.3,-1082.7
9384,130,1.8,-102.3,-1082.7
9385,130,1.8,-102.3,-1082.7
9386,130,1.8,-102.3,-1082.7
9387,130,1.8,-102.3,-1082.7
9388,130,1.8,-102.3,-1082.7
9389,130,1.8,-102.3,-1082.7
9390,130,1.8,-102.3,-1082.7
9391,130,1.8,-102.3,-1082.7
9392,130,1.8,-102.3,-1082.7
9393,130,1.8,-102.3,-1082.7
9394,130,1.8,-102.3,-1082.7
9395,130,1.8,-102.3,-1082.7
9396,130,1.8,-102.3,-1082.7
9397,130,1.8,-102.3,-1082.7
9398,130,1.8,-102.3,-1082.7
9399,130,1.8,-102.3,-1082.7
9400,130,1.8,-102.3,-1082.7
9401,130,1.8,-102.3,-1082.7
9402,130,1.8,-102.3,-1082.7
9403,130,1.8,-102.3,-1082.7
9404,130,1.8,-102.3,-1082.7
9405,130,1.8,-102.3,-1082.7
9406,130,1.8,-102.3,-1082.7
9407,130,1.8,-102.3,-1082.7
9408,130,1.8,-102.3,-1082.7
9409,130,1.8,-102.3,-1082.7
9410,130,1.8,-102.3,-1082.7
9411,130,1.8,-102.3,-1082.7
9412,130,1.8,-102.3,-1082.7
9413,130,1.8,-102.3,-1082.7
9414,130,1.8,-102.3,-1082.7
9415,130,1.8,-102.3,-1082.7
9416,130,1.8,-102.3,-1082.7
9417,130,1.8,-102.3,-1082.7
9418,130,1.8,-102.3,-1082.7
9419,130,1.8,-102.3,-1082.7
9420,130,1.8,-102.3,-1082.7
9421,130,1.8,-102.3,-1082.7
9422,130,1.8,-102.3,-1082.7
9423,130,1.8,-102.3,-1082.7
9424,130,1.8,-102.3,-1082.7
9425,130,1.8,-102.3,-1082.7
9426,130,1.8,-102.3,-1082.7
9427,130,1.8,-102.3,-1082.7
9428,130,1.8,-102.3,-1082.7
9429,130,1.8,-102.3,-1082.7
9430,130,1.8,-102.3,-1082.7
9431,130,1.6,-102.3,-1081.9
9432,130,1.6,-102.3,-1081.9
9433,130,1.6,-102.3,-1081.9
9434,130,1.6,-102.3,-1081.9
9435,130,1.6,-102.3,-1081.9
9436,130,1.6,-102.3,-1081.9
9437,130,1.6,-102.3,-1081.9
9438,130,1.6,-102.3,-1081.9
9439,130,1.6,-102.3,-1081.9
9440,130,1.6,-102.3,-1081.9
9441,130,1.6,-102.3,-1081.9
9442,130,1.6,-102.3,-1081.9
9443,130,1.6,-102.3,-1081.9
9444,130,1.6,-102.3,-1081.9
9445,130,1.6,-102.3,-1081.9
9446,130,1.6,-102.3,-1081.9
9447,130,1.6,-102.3,-1081.9
9448,130,1.6,-102.3,-1081.9
9449,130,1.6,-102.3,-1081.9
9450,130,1.6,-102.3,-1081.9
9451,130,1.6,-102.3,-1081.9
9452,130,1.6,-102.3,-1081.9
9453,130,1.6,-102.3,-1081.9
9454,130,1.6,-102.3,-1081.9
9455,130,1.6,-102.3,-1081.9
9456,130,1.6,-102.3,-1081.9
9457,130,1.6,-102.3,-1081.9
9458,130,1.6,-102.3,-1081.9
9459,130,1.6,-102.3,-1081.9
9460,130,1.6,-102.3,-1081.9
9461,130,1.6,-102.3,-1081.9
9462,130,1.6,-102.3,-1081.9
9463,130,1.6,-102.3,-1081.9
9464,130,1.6,-102.3,-1081.9
9465,130,1.6,-102.3,-1081.9
9466,130,1.6,-102.3,-1081.9
9467,130,1.6,-102.3,-1081.9
9468,130,1.6,-102.3,-1081.9
9469,130,1.6,-102.3,-1081.9
9470,130,1.6,-102.3,-1081.9
9471,130,1.6,-102.3,-1081.9
9472,130,1.6,-102.3,-1081.9
9473,130,1.6,-102.3,-1081.9
9474,130,1.6,-102.3,-1081.9
9475,130,1.6,-102.3,-1081.9
9476,130,1.6,-102.3,-1081.9
9477,130,1.6,-102.3,-1081.9
9478,130,1.6,-102.3,-1081.9
9479,130,1.6,-102.3,-1081.9
9480,130,1.6,-102.3,-1081.9
9481,130,1.6,-102.3,-1081.9
9482,130,1.6,-102.3,-1081.9
9483,130,1.6,-102.3,-1081.9
9484,130,1.6,-102.3,-1081.9
9485,130,1.6,-102.3,-1081.9
9486,130,1.6,-102.3,-1081.9
9487,130,1.6,-102.3,-1081.9
9488,130,1.6,-102.3,-1081.9
9489,130,1.6,-102.3,-1081.9
9490,130,1.6,-102.3,-1081.9
9491,130,1.6,-102.3,-1081.9
9492,130,1.6,-102.3,-1081.9
9493,130,1.6,-102.3,-1081.9
9494,130,1.6,-102.3,-1081.9
9495,130,1.6,-102.3,-1081.9
9496,130,1.6,-102.3,-1081.9
9497,130,1.4,-102.4,-1083.9
9498,130,1.4,-102.4,-1083.9
9499,130,1.4,-102.4,-1083.9
9500,130,1.4,-102.4,-1083.9
9501,130,1.4,-102.4,-1083.9
9502,130,1.4,-102.4,-1083.9
9503,130,1.4,-102.4,-1083.9
9504,130,1.4,-102.4,-1083.9
9505,130,1.4,-102.4,-1083.9
9506,130,1.4,-102.4,-1083.9
9507,130,1.4,-102.4,-1083.9
9508,130,1.4,-102.4,-1083.9
9509,130,1.4,-102.4,-1083.9
9510,130,1.4,-102.4,-1083.9
9511,130,1.4,-102.4,-1083.9
9512,130,1.4,-102.4,-1083.9
9513,130,1.4,-102.4,-1083.9
9514,130,1.4,-102.4,-1083.9
9515,130,1.4,-102.4,-1083.9
9516,130,1.4,-102.4,-1083.9
9517,130,1.4,-102.4,-1083.9
9518,130,1.4,-102.4,-1083.9
9519,130,1.4,-102.4,-1083.9
9520,130,1.4,-102.4,-1083.9
9521,130,1.4,-102.4,-1083.9
9522,130,1.4,-102.4,-1083.9
9523,130,1.4,-102.4,-1083.9
9524,130,1.4,-102.4,-1083.9
9525,130,1.4,-102.4,-1083.9
9526,130,1.4,-102.4,-1083.9
9527,130,1.4,-102.4,-1083.9
9528,130,1.4,-102.4,-1083.9
9529,130,1.4,-102.4,-1083.9
9530,130,1.4,-102.4,-1083.9
9531,130,1.4,-102.4,-1083.9
9532,130,1.4,-102.4,-1083.9
9533,130,1.4,-102.4,-1083.9
9534,130,1.4,-102.4,-1083.9
9535,130,1.4,-102.4,-1083.9
9536,130,1.4,-102.4,-1083.9
9537,130,1.4,-102.4,-1083.9
9538,130,1.4,-102.4,-1083.9
9539,130,1.4,-102.4,-1083.9
9540,130,1.4,-102.4,-1083.9
9541,130,1.4,-102.4,-1083.9
9542,130,1.4,-102.4,-1083.9
9543,130,1.4,-102.4,-1083.9
9544,130,1.4,-102.4,-1083.9
9545,130,1.4,-102.4,-1083.9
9546,130,1.4,-102.4,-1083.9
9547,130,1.4,-102.4,-1083.9
9548,130,1.4,-102.4,-1083.9
9549,130,1.4,-102.3,-1081.9
9550,130,1.4,-102.3,-1081.9
9551,130,1.4,-102.3,-1081.9
9552,130,1.4,-102.3,-1081.9
9553,130,1.4,-102.3,-1081.9
9554,130,1.4,-102.3,-1081.9
9555,130,1.4,-102.3,-1081.9
9556,130,1.4,-102.3,-1081.9
9557,130,1.4,-102.3,-1081.9
9558,130,1.4,-102.3,-1081.9
9559,130,1.4,-102.3,-1081.9
9560,130,1.4,-102.3,-1081.9
9561,130,1.4,-102.3,-1081.9
9562,130,1.4,-102.3,-1081.9
9563,130,1.4,-102.3,-1081.9
9564,130,1.4,-102.3,-1081.9
9565,130,1.4,-102.3,-1081.9
9566,130,1.4,-102.3,-1081.9
9567,130,1.4,-102.3,-1081.9
9568,130,1.4,-102.3,-1081.9
9569,130,1.4,-102.3,-1081.9
9570,130,1.4,-102.3,-1081.9
9571,130,1.4,-102.3,-1081.9
9572,130,1.4,-102.3,-1081.9
9573,130,1.4,-102.3,-1081.9
9574,130,1.4,-102.3,-1081.9
9575,130,1.4,-102.3,-1081.9
9576,130,1.4,-102.3,-1081.9
9577,130,1.4,-102.3,-1081.9
9578,130,1.4,-102.3,-1081.9
9579,130,1.4,-102.3,-1081.9
9580,130,1.4,-102.3,-1081.9
9581,130,1.4,-102.3,-1081.9
9582,130,1.4,-102.3,-1081.9
9583,130,1.4,-102.3,-1081.9
9584,130,1.4,-102.3,-1081.9
9585,130,1.4,-102.3,-1081.9
9586,130,1.4,-102.3,-1081.9
9587,130,1.4,-102.3,-1081.9
9588,130,1.4,-102.3,-1081.9
9589,130,1.4,-102.3,-1081.9
9590,130,1.4,-102.3,-1081.9
9591,130,1.4,-102.3,-1081.9
9592,130,1.4,-102.3,-1081.9
9593,130,1.4,-102.3,-1081.9
9594,130,1.4,-102.3,-1081.9
9595,130,1.4,-102.3,-1081.9
9596,130,1.4,-102.3,-1081.9
9597,130,1.4,-102.3,-1081.9
9598,130,1.4,-102.3,-1081.9
9599,130,1.4,-102.3,-1081.9
9600,130,1.4,-102.3,-1081.9
9601,130,1.4,-102.3,-1081.9
9602,130,1.4,-102.3,-1081.9
9603,130,1.4,-102.3,-1081.9
9604,130,1.4,-102.3,-1081.9
9605,130,1.3,-101.9,-1078.2
9606,130,1.3,-101.9,-1078.2
9607,130,1.3,-101.9,-1078.2
9608,130,1.3,-101.9,-1078.2
9609,130,1.3,-101.9,-1078.2
9610,130,1.3,-101.9,-1078.2
9611,130,1.3,-101.9,-1078.2
9612,130,1.3,-101.9,-1078.2
9613,130,1.3,-101.9,-1078.2
9614,130,1.3,-101.9,-1078.2
9615,130,1.3,-101.9,-1078.2
9616,130,1.3,-101.9,-1078.2
9617,130,1.3,-101.9,-1078.2
9618,130,1.3,-101.9,-1078.2
9619,130,1.3,-101.9,-1078.2
9620,130,1.3,-101.9,-1078.2
9621,130,1.3,-101.9,-1078.2
9622,130,1.3,-101.9,-1078.2
9623,130,1.3,-101.9,-1078.2
9624,130,1.3,-101.9,-1078.2
9625,130,1.3,-101.9,-1078.2
9626,130,1.3,-101.9,-1078.2
9627,130,1.3,-101.9,-1078.2
9628,130,1.3,-101.9,-1078.2
9629,130,1.3,-101.9,-1078.2
9630,130,1.3,-101.9,-1078.2
9631,130,1.3,-101.9,-1078.2
9632,130,1.3,-101.9,-1078.2
9633,130,1.3,-101.9,-1078.2
9634,130,1.3,-101.9,-1078.2
9635,130,1.3,-101.9,-1078.2
9636,130,1.3,-101.9,-1078.2
9637,130,1.3,-101.9,-1078.2
9638,130,1.3,-101.9,-1078.2
9639,130,1.3,-101.9,-1078.2
9640,130,1.3,-101.9,-1078.2
9641,130,1.3,-101.9,-1078.2
9642,130,1.3,-101.9,-1078.2
9643,130,1.3,-101.9,-1078.2
9644,130,1.3,-101.9,-1078.2
9645,130,1.3,-101.9,-1078.2
9646,130,1.3,-101.9,-1078.2
9647,130,1.3,-101.9,-1078.2
9648,130,1.3,-101.9,-1078.2
9649,130,1.3,-101.9,-1078.2
9650,130,1.3,-101.9,-1078.2
9651,130,1.3,-101.9,-1078.2
9652,130,1.3,-101.9,-1078.2
9653,130,1.3,-101.9,-1078.2
9654,130,1.3,-101.9,-1078.2
9655,130,1.3,-101.9,-1078.2
9656,130,1.3,-101.9,-1078.2
9657,130,1.3,-101.9,-1078.2
9658,130,1.3,-101.9,-1078.2
9659,130,1.3,-101.9,-1078.2
9660,130,1.3,-101.9,-1078.2
9661,130,1.3,-101.9,-1078.2
9662,130,1.3,-101.9,-1078.2
9663,130,1.3,-101.9,-1078.2
9664,130,1.3,-101.9,-1078.2
9665,130,1.3,-101.9,-1078.2
9666,130,1.3,-101.9,-1078.2
9667,130,1.3,-101.9,-1078.2
9668,130,1.3,-101.9,-1078.2
9669,130,1.3,-101.9,-1078.2
9670,130,1.3,-101.9,-1078.2
9671,130,1.1,-101.9,-1078.0
9672,130,1.1,-101.9,-1078.0
9673,130,1.1,-101.9,-1078.0
9674,130,1.1,-101.9,-1078.0
9675,130,1.1,-101.9,-1078.0
9676,130,1.1,-101.9,-1078.0
9677,130,1.1,-101.9,-1078.0
9678,130,1.1,-101.9,-1078.0
9679,130,1.1,-101.9,-1078.0
9680,130,1.1,-101.9,-1078.0
9681,130,1.1,-101.9,-1078.0
9682,130,1.1,-101.9,-1078.0
9683,130,1.1,-101.9,-1078.0
9684,130,1.1,-101.9,-1078.0
9685,130,1.1,-101.9,-1078.0
9686,130,1.1,-101.9,-1078.0
9687,130,1.1,-101.9,-1078.0
9688,130,1.1,-101.9,-1078.0
9689,130,1.1,-101.9,-1078.0
9690,130,1.1,-101.9,-1078.0
9691,130,1.1,-101.9,-1078.0
9692,130,1.1,-101.9,-1078.0
9693,130,1.1,-101.9,-1078.0
9694,130,1.1,-101.9,-1078.0
9695,130,1.1,-101.9,-1078.0
9696,130,1.1,-101.9,-1078.0
9697,130,1.1,-101.9,-1078.0
9698,130,1.1,-101.9,-1078.0
9699,130,1.1,-101.9,-1078.0
9700,130,1.1,-101.9,-1078.0
9701,130,1.1,-101.9,-1078.0
9702,130,1.1,-101.9,-1078.0
9703,130,1.1,-101.9,-1078.0
9704,130,1.1,-101.9,-1078.0
9705,130,1.1,-101.9,-1078.0
9706,130,1.1,-101.9,-1078.0
9707,130,1.1,-101.9,-1078.0
9708,130,1.1,-101.9,-1078.0
9709,130,1.1,-101.9,-1078.0
9710,130,1.1,-101.9,-1078.0
9711,130,1.1,-101.9,-1078.0
9712,130,1.1,-101.9,-1078.0
9713,130,0.9,-102.3,-1082.6
9714,130,0.9,-102.3,-1082.6
9715,130,0.9,-102.3,-1082.6
9716,130,0.9,-102.3,-1082.6
9717,130,0.9,-102.3,-1082.6
9718,130,0.9,-102.3,-1082.6
9719,130,0.9,-102.3,-1082.6
9720,130,0.9,-102.3,-1082.6
9721,130,0.9,-102.3,-1082.6
9722,130,0.9,-102.3,-1082.6
9723,130,0.9,-102.3,-1082.6
9724,130,0.9,-102.3,-1082.6
9725,130,0.9,-102.3,-1082.6
9726,130,0.9,-102.3,-1082.6
9727,130,0.9,-102.3,-1082.6
9728,130,0.9,-102.3,-1082.6
9729,130,0.9,-102.3,-1082.6
9730,130,0.9,-102.3,-1082.6
9731,130,0.9,-102.3,-1082.6
9732,130,0.9,-102.3,-1082.6
9733,130,0.9,-102.3,-1082.6
9734,130,0.9,-102.3,-1082.6
9735,130,0.9,-102.3,-1082.6
9736,130,0.9,-102.3,-1082.6
9737,130,0.9,-102.3,-1082.6
9738,130,0.9,-102.3,-1082.6
9739,130,0.9,-102.3,-1082.6
9740,130,0.9,-102.3,-1082.6
9741,130,0.9,-102.3,-1082.6
9742,130,0.9,-102.3,-1082.6
9743,130,0.9,-102.3,-1082.6
9744,130,0.9,-102.3,-1082.6
9745,130,0.9,-102.3,-1082.6
9746,130,0.9,-102.3,-1082.6
9747,130,0.9,-102.3,-1082.6
9748,130,0.9,-102.3,-1082.6
9749,130,0.9,-102.3,-1082.6
9750,130,0.9,-102.3,-1082.6
9751,130,0.9,-102.3,-1082.6
9752,130,0.9,-102.3,-1082.6
9753,130,0.7,-102.1,-1080.7
9754,130,0.7,-102.1,-1080.7
9755,130,0.7,-102.1,-1080.7
9756,130,0.7,-102.1,-1080.7
9757,130,0.7,-102.1,-1080.7
9758,130,0.7,-102.1,-1080.7
9759,130,0.7,-102.1,-1080.7
9760,130,0.7,-102.1,-1080.7
9761,130,0.7,-102.1,-1080.7
9762,130,0.7,-102.1,-1080.7
9763,130,0.7,-102.1,-1080.7
9764,130,0.7,-102.1,-1080.7
9765,130,0.7,-102.1,-1080.7
9766,130,0.7,-102.1,-1080.7
9767,130,0.7,-102.1,-1080.7
9768,130,0.7,-102.1,-1080.7
9769,130,0.7,-102.1,-1080.7
9770,130,0.7,-102.1,-1080.7
9771,130,0.7,-102.1,-1080.7
9772,130,0.7,-102.1,-1080.7
9773,130,0.7,-102.1,-1080.7
9774,130,0.7,-102.1,-1080.7
9775,130,0.7,-102.1,-1080.7
9776,130,0.7,-102.1,-1080.7
9777,130,0.7,-102.1,-1080.7
9778,130,0.7,-102.1,-1080.7
9779,130,0.7,-102.1,-1080.7
9780,130,0.7,-102.1,-1080.7
9781,130,0.7,-102.1,-1080.7
9782,130,0.7,-102.1,-1080.7
9783,130,0.7,-102.1,-1080.7
9784,130,0.7,-102.1,-1080.7
9785,130,0.7,-102.1,-1080.7
9786,130,0.7,-102.1,-1080.7
9787,130,0.7,-102.1,-1080.7
9788,130,0.7,-102.1,-1080.7
9789,130,0.7,-102.1,-1080.7
9790,130,0.7,-102.1,-1080.7
9791,130,0.7,-102.1,-1080.7
9792,130,0.7,-102.1,-1080.7
9793,130,0.7,-102.1,-1080.7
9794,130,0.7,-102.1,-1080.7
9795,130,0.7,-102.1,-1080.7
9796,130,0.7,-102.1,-1080.7
9797,130,0.7,-102.1,-1080.7
9798,130,0.7,-102.1,-1080.7
9799,130,0.7,-102.1,-1080.7
9800,130,0.7,-102.1,-1080.7
9801,130,0.7,-102.1,-1080.7
9802,130,0.7,-102.1,-1080.7
9803,130,0.7,-102.1,-1080.7
9804,130,0.7,-102.1,-1080.7
9805,130,0.7,-102.1,-1080.7
9806,130,0.7,-102.1,-1080.7
9807,130,0.7,-102.1,-1080.7
9808,130,0.7,-102.1,-1080.7
9809,130,0.7,-102.4,-1083.8
9810,130,0.7,-102.4,-1083.8
9811,130,0.7,-102.4,-1083.8
9812,130,0.7,-102.4,-1083.8
9813,130,0.7,-102.4,-1083.8
9814,130,0.7,-102.4,-1083.8
9815,130,0.7,-102.4,-1083.8
9816,130,0.7,-102.4,-1083.8
9817,130,0.7,-102.4,-1083.8
