EID,Date,Time,Type,Dt,Atotal,TG5time,TL2time,TL3time,TRIGGER
14006,2013-03-16,01:28:01,L,5,2969,241,240,242,240
14007,2013-03-16,01:28:02,C,0,6341247,242,242,243,242
14008,2013-03-16,01:28:27,L,5,2042,242,242,243,242
14009,2013-03-16,01:28:27,C,0,6256310,242,242,243,242
14010,2013-03-16,01:28:42,L,4,2536,240,240,241,240
14011,2013-03-16,01:28:43,C,0,6305060,242,242,243,242
14012,2013-03-16,01:28:45,L,5,2439,239,239,239,239
14013,2013-03-16,01:28:45,C,0,6239119,242,242,242,242
14014,2013-03-16,01:29:01,L,5,2438,240,240,242,240
14015,2013-03-16,01:29:01,C,0,6273800,242,242,243,242
14016,2013-03-16,01:29:08,L,5,1744,243,243,244,243
14017,2013-03-16,01:29:09,C,0,6275548,242,242,242,242
14018,2013-03-16,01:29:35,L,5,1683,241,240,242,240
14019,2013-03-16,01:29:36,C,0,6284719,242,242,243,242
14020,2013-03-16,01:29:48,L,6,2287,242,241,472,241
14021,2013-03-16,01:29:48,C,0,6286749,242,242,242,242
14022,2013-03-16,01:29:50,L,5,2150,240,239,472,239
14023,2013-03-16,01:29:50,C,0,6304606,242,242,243,242
14024,2013-03-16,01:29:58,L,4,1581,242,242,472,242
14025,2013-03-16,01:29:58,C,0,6263736,242,242,243,242
14026,2013-03-16,01:30:13,L,4,697,243,243,472,243
14027,2013-03-16,01:30:13,C,0,6288856,242,242,243,242
14028,2013-03-16,01:30:14,L,4,832,240,240,472,240
14029,2013-03-16,01:30:14,C,0,6280230,242,242,243,242
14030,2013-03-16,01:30:26,L,5,1023,243,242,243,242
14031,2013-03-16,01:30:26,C,0,6309962,242,242,242,242
14032,2013-03-16,01:30:28,E,5,774,242,242,472,242
14033,2013-03-16,01:30:29,C,0,6332305,242,242,243,242
14034,2013-03-16,01:30:31,L,4,494,240,240,472,240
14035,2013-03-16,01:30:31,C,0,6252792,242,242,243,242
14036,2013-03-16,01:30:38,L,4,1513,240,241,241,240
14037,2013-03-16,01:30:38,C,0,6270583,242,242,242,242
14038,2013-03-16,01:30:46,L,5,2030,243,243,243,243
14039,2013-03-16,01:30:47,C,0,6278948,242,242,243,242
14040,2013-03-16,01:31:14,L,4,1514,241,240,472,240
14041,2013-03-16,01:31:15,C,0,6303176,242,242,243,242
14042,2013-03-16,01:31:17,L,4,1595,242,242,242,242
14043,2013-03-16,01:31:18,C,0,6253176,242,243,243,242
14044,2013-03-16,01:31:38,L,5,2015,242,241,242,241
14045,2013-03-16,01:31:38,C,0,6262349,242,242,243,242
14046,2013-03-16,01:31:45,L,4,1431,240,240,241,240
14047,2013-03-16,01:31:45,C,0,6297141,242,243,243,242
14048,2013-03-16,01:31:48,L,4,833,242,242,472,242
14049,2013-03-16,01:31:48,C,0,6307842,242,242,243,242
14050,2013-03-16,01:31:51,E,5,622,240,240,472,240
14051,2013-03-16,01:31:52,C,0,6212542,242,242,243,242
14052,2013-03-16,01:32:12,E,5,521,242,242,472,242
14053,2013-03-16,01:32:12,C,0,6326206,242,242,243,242
14054,2013-03-16,01:32:16,L,4,2596,239,238,472,238
14055,2013-03-16,01:32:17,C,0,6278626,242,242,242,242
14056,2013-03-16,01:32:25,L,4,1980,243,243,472,243
14057,2013-03-16,01:32:26,C,0,6300935,242,242,243,242
14058,2013-03-16,01:32:26,L,4,763,241,241,472,241
14059,2013-03-16,01:32:27,C,0,6286080,242,242,243,242
14060,2013-03-16,01:32:47,L,5,1098,240,240,240,240
14061,2013-03-16,01:32:47,C,0,6290245,242,242,243,242
14062,2013-03-16,01:32:57,L,5,2545,241,241,472,241
14063,2013-03-16,01:32:57,C,0,6302477,242,242,242,242
14064,2013-03-16,01:33:00,L,4,795,242,242,472,242
14065,2013-03-16,01:33:01,C,0,6309306,242,242,243,242
14066,2013-03-16,01:33:18,L,5,940,241,241,242,241
14067,2013-03-16,01:33:18,C,0,6325541,242,242,243,242
14068,2013-03-16,01:33:21,L,5,2131,243,243,243,243
14069,2013-03-16,01:33:22,C,0,6270673,242,242,242,242
14070,2013-03-16,01:33:59,L,5,1876,243,243,244,243
14071,2013-03-16,01:33:59,C,0,6271712,242,243,243,242
14072,2013-03-16,01:34:00,L,5,3117,240,240,241,240
14073,2013-03-16,01:34:00,C,0,6281667,242,242,242,242
14074,2013-03-16,01:34:01,L,5,2574,240,240,240,240
14075,2013-03-16,01:34:02,C,0,6275430,242,242,242,242
14076,2013-03-16,01:34:03,E,6,1170,243,241,472,241
14077,2013-03-16,01:34:04,C,0,6343699,242,242,243,242
14078,2013-03-16,01:34:17,E,10,948,240,237,472,237
14079,2013-03-16,01:34:17,C,0,6325314,242,242,243,242
14080,2013-03-16,01:34:23,L,5,855,243,243,472,243
14081,2013-03-16,01:34:24,C,0,6315454,242,242,242,242
14082,2013-03-16,01:34:49,L,4,1602,242,241,472,241
14083,2013-03-16,01:34:50,C,0,6256907,242,242,242,242
14084,2013-03-16,01:35:00,L,6,3477,243,243,244,243
14085,2013-03-16,01:35:01,C,0,6305344,242,242,243,242
14086,2013-03-16,01:35:12,L,4,1253,242,242,242,242
14087,2013-03-16,01:35:13,C,0,6312903,242,242,242,242
14088,2013-03-16,01:35:48,L,5,4435,241,241,241,241
14089,2013-03-16,01:35:48,C,0,6291204,242,242,243,242
14090,2013-03-16,01:36:10,L,5,5236,241,241,242,241
14091,2013-03-16,01:36:10,C,0,6332670,242,242,243,242
14092,2013-03-16,01:36:17,L,6,1381,241,241,241,241
14093,2013-03-16,01:36:18,C,0,6311962,242,242,243,242
14094,2013-03-16,01:36:35,L,4,1584,240,240,472,240
14095,2013-03-16,01:36:36,C,0,6302299,242,242,243,242
14096,2013-03-16,01:36:49,L,4,716,243,242,244,242
14097,2013-03-16,01:36:49,C,0,6329282,242,242,242,242
14098,2013-03-16,01:37:11,L,5,2103,241,240,241,240
14099,2013-03-16,01:37:11,C,0,6306256,242,242,243,242
14100,2013-03-16,01:37:22,E,5,603,241,240,472,240
14101,2013-03-16,01:37:23,C,0,6320793,242,242,243,242
14102,2013-03-16,01:37:24,L,5,1506,243,243,243,243
14103,2013-03-16,01:37:25,C,0,6324170,242,242,243,242
14104,2013-03-16,01:37:40,L,4,1562,243,244,472,243
14105,2013-03-16,01:37:41,C,0,6326924,242,242,243,242
14106,2013-03-16,01:37:49,L,4,1348,241,241,242,241
14107,2013-03-16,01:37:49,C,0,6316437,242,242,243,242
14108,2013-03-16,01:37:56,E,5,791,242,241,242,241
14109,2013-03-16,01:37:56,C,0,6333051,242,243,243,242
14110,2013-03-16,01:38:04,L,4,1800,241,241,242,241
14111,2013-03-16,01:38:04,C,0,6318775,242,242,243,242
14112,2013-03-16,01:38:05,E,5,626,242,242,472,242
14113,2013-03-16,01:38:05,C,0,6320962,242,242,243,242
14114,2013-03-16,01:38:08,L,4,1243,242,472,472,242
14115,2013-03-16,01:38:08,C,0,6333230,242,242,243,242
14116,2013-03-16,01:38:19,E,4,354,242,242,472,242
14117,2013-03-16,01:38:21,C,0,6309598,242,242,243,242
14118,2013-03-16,01:38:29,L,5,1107,243,243,244,243
14119,2013-03-16,01:38:29,C,0,6309483,242,242,243,242
14120,2013-03-16,01:38:39,L,5,1144,240,239,472,239
14121,2013-03-16,01:38:40,C,0,6312254,242,242,243,242
14122,2013-03-16,01:38:56,L,5,1214,244,244,472,244
14123,2013-03-16,01:38:56,C,0,6342984,242,242,243,242
14124,2013-03-16,01:38:57,E,4,371,241,472,472,241
14125,2013-03-16,01:38:57,C,0,6340642,242,242,242,242
14126,2013-03-16,01:38:59,L,5,1675,240,240,241,240
14127,2013-03-16,01:38:59,C,0,6358319,242,242,243,242
14128,2013-03-16,01:39:10,E,48,7795,243,243,243,243
14129,2013-03-16,01:39:11,C,0,6325403,242,242,242,242
14130,2013-03-16,01:39:15,L,5,1670,240,240,240,240
14131,2013-03-16,01:39:15,C,0,6311208,242,242,243,242
14132,2013-03-16,01:39:29,L,4,1508,239,472,472,239
14133,2013-03-16,01:39:30,C,0,6357913,242,242,243,242
14134,2013-03-16,01:39:46,L,4,3777,242,242,243,242
14135,2013-03-16,01:39:46,C,0,6335923,242,242,243,242
14136,2013-03-16,01:40:03,L,5,1829,242,241,242,241
14137,2013-03-16,01:40:04,C,0,6321385,242,242,242,242
14138,2013-03-16,01:40:25,E,5,800,243,243,244,243
14139,2013-03-16,01:40:26,C,0,6326315,242,243,243,242
14140,2013-03-16,01:40:33,L,5,2507,243,245,472,243
14141,2013-03-16,01:40:33,C,0,6297333,242,242,242,242
14142,2013-03-16,01:40:48,L,5,1925,240,240,241,240
14143,2013-03-16,01:40:48,C,0,6297639,242,242,243,242
14144,2013-03-16,01:40:59,L,4,768,243,243,243,243
14145,2013-03-16,01:40:59,C,0,6309906,242,242,242,242
14146,2013-03-16,01:41:05,L,4,1644,242,242,472,242
14147,2013-03-16,01:41:05,C,0,6350771,242,242,243,242
14148,2013-03-16,01:41:26,L,5,1228,241,241,472,241
14149,2013-03-16,01:41:27,C,0,6358986,242,242,243,242
14150,2013-03-16,01:41:33,L,4,947,242,243,472,242
14151,2013-03-16,01:41:34,C,0,6315444,242,242,243,242
14152,2013-03-16,01:41:44,L,5,1320,243,472,472,243
14153,2013-03-16,01:41:45,C,0,6349341,242,242,243,242
14154,2013-03-16,01:41:48,E,5,823,243,243,472,243
14155,2013-03-16,01:41:49,C,0,6339230,242,242,243,242
14156,2013-03-16,01:42:03,L,5,1294,242,242,242,242
14157,2013-03-16,01:42:03,C,0,6341673,242,242,243,242
14158,2013-03-16,01:42:23,L,5,994,242,242,243,242
14159,2013-03-16,01:42:24,C,0,6337607,242,243,243,242
14160,2013-03-16,01:42:54,L,5,1569,241,241,472,241
14161,2013-03-16,01:42:54,C,0,6352569,242,242,243,242
14162,2013-03-16,01:43:00,L,5,2515,243,243,244,243
14163,2013-03-16,01:43:00,C,0,6351980,242,242,243,242
14164,2013-03-16,01:43:14,E,35,1540,242,239,247,239
14165,2013-03-16,01:43:14,C,0,6308779,242,242,242,242
14166,2013-03-16,01:43:17,L,4,1401,241,241,242,241
14167,2013-03-16,01:43:17,C,0,6339689,242,242,243,242
14168,2013-03-16,01:43:29,L,5,2557,240,239,241,239
14169,2013-03-16,01:43:29,C,0,6319229,242,242,243,242
14170,2013-03-16,01:43:42,E,9,2941,241,241,241,241
14171,2013-03-16,01:43:42,C,0,6313059,242,242,243,242
14172,2013-03-16,01:43:45,L,4,2567,243,243,243,243
14173,2013-03-16,01:43:46,C,0,6352390,242,242,243,242
14174,2013-03-16,01:43:47,L,5,2056,241,241,242,241
14175,2013-03-16,01:43:47,C,0,6379781,242,242,243,242
14176,2013-03-16,01:43:50,L,5,1442,241,472,472,241
14177,2013-03-16,01:43:50,C,0,6361089,242,242,242,242
14178,2013-03-16,01:44:18,L,5,2183,241,241,472,241
14179,2013-03-16,01:44:19,C,0,6340461,242,242,242,242
14180,2013-03-16,01:44:30,L,4,3752,242,242,242,242
14181,2013-03-16,01:44:31,C,0,6333590,242,242,243,242
14182,2013-03-16,01:44:36,L,5,2214,242,241,243,241
14183,2013-03-16,01:44:36,C,0,6376146,242,242,243,242
14184,2013-03-16,01:44:40,L,5,902,241,241,242,241
14185,2013-03-16,01:44:40,C,0,6353100,242,242,243,242
14186,2013-03-16,01:44:43,L,6,1379,239,239,240,239
14187,2013-03-16,01:44:44,C,0,6358725,242,243,243,242
14188,2013-03-16,01:44:48,L,4,723,240,240,240,240
14189,2013-03-16,01:44:48,C,0,6368299,243,243,243,243
14190,2013-03-16,01:44:49,L,5,974,243,243,244,243
14191,2013-03-16,01:44:49,C,0,6343131,242,242,243,242
14192,2013-03-16,01:45:48,L,5,2735,244,243,244,243
14193,2013-03-16,01:45:48,C,0,6345893,242,242,242,242
14194,2013-03-16,01:46:09,L,5,7341,241,241,242,241
14195,2013-03-16,01:46:09,C,0,6340014,242,242,243,242
14196,2013-03-16,01:46:12,E,5,661,242,242,243,242
14197,2013-03-16,01:46:13,C,0,6387828,242,242,243,242
14198,2013-03-16,01:46:19,L,5,1105,241,241,472,241
14199,2013-03-16,01:46:19,C,0,6341497,242,242,243,242
14200,2013-03-16,01:46:25,L,5,1375,240,240,472,240
14201,2013-03-16,01:46:25,C,0,6382639,242,242,243,242
14202,2013-03-16,01:46:27,E,46,24738,240,239,239,239
14203,2013-03-16,01:46:27,C,0,6384213,242,242,243,242
14204,2013-03-16,01:46:31,E,4,473,242,242,472,242
14205,2013-03-16,01:46:31,C,0,6368729,242,242,243,242
14206,2013-03-16,01:46:45,L,5,1124,239,239,239,239
14207,2013-03-16,01:46:46,C,0,6328871,242,242,243,242
14208,2013-03-16,01:46:52,E,11,2634,239,239,239,239
14209,2013-03-16,01:46:53,C,0,6377185,242,242,242,242
14210,2013-03-16,01:47:09,L,5,2800,240,240,240,240
14211,2013-03-16,01:47:10,C,0,6331389,242,242,243,242
14212,2013-03-16,01:47:17,L,4,602,241,241,472,241
14213,2013-03-16,01:47:17,C,0,6363493,242,242,243,242
14214,2013-03-16,01:47:30,L,4,1271,242,242,472,242
14215,2013-03-16,01:47:31,C,0,6359566,242,242,243,242
14216,2013-03-16,01:47:40,L,5,2083,240,240,240,240
14217,2013-03-16,01:47:40,C,0,6359567,242,242,242,242
14218,2013-03-16,01:47:42,L,4,1599,240,240,472,240
14219,2013-03-16,01:47:43,C,0,6360784,242,243,243,242
14220,2013-03-16,01:47:52,L,5,2611,243,243,243,243
14221,2013-03-16,01:47:52,C,0,6380733,242,242,243,242
14222,2013-03-16,01:48:00,L,4,1794,240,240,472,240
14223,2013-03-16,01:48:01,C,0,6360574,242,242,242,242
14224,2013-03-16,01:48:14,L,4,694,243,243,472,243
14225,2013-03-16,01:48:14,C,0,6366466,242,242,242,242
14226,2013-03-16,01:48:35,L,4,1578,241,241,472,241
14227,2013-03-16,01:48:35,C,0,6347261,242,242,243,242
14228,2013-03-16,01:49:06,L,6,3269,240,240,472,240
14229,2013-03-16,01:49:06,C,0,6352230,242,242,242,242
14230,2013-03-16,01:49:07,E,31,3088,241,240,241,240
14231,2013-03-16,01:49:08,C,0,6351759,242,242,243,242
14232,2013-03-16,01:49:27,L,5,3502,241,241,241,241
14233,2013-03-16,01:49:27,C,0,6317760,242,243,243,242
14234,2013-03-16,01:49:42,E,6,1131,243,243,243,243
14235,2013-03-16,01:49:42,C,0,6358041,242,242,242,242
14236,2013-03-16,01:49:50,L,5,1459,243,243,243,243
14237,2013-03-16,01:49:51,C,0,6343020,242,242,243,242
14238,2013-03-16,01:49:54,L,4,581,243,242,472,242
14239,2013-03-16,01:49:54,C,0,6384812,242,242,243,242
14240,2013-03-16,01:50:03,L,4,773,243,243,472,243
14241,2013-03-16,01:50:04,C,0,6369512,242,242,243,242
14242,2013-03-16,01:50:37,L,4,2041,243,243,244,243
14243,2013-03-16,01:50:38,C,0,6343969,242,242,243,242
14244,2013-03-16,01:50:47,L,4,1197,243,472,472,243
14245,2013-03-16,01:50:47,C,0,6342869,242,242,243,242
14246,2013-03-16,01:50:49,L,5,3291,242,242,243,242
14247,2013-03-16,01:50:50,C,0,6325555,242,242,243,242
14248,2013-03-16,01:51:03,E,5,804,242,242,472,242
14249,2013-03-16,01:51:04,C,0,6351582,242,242,243,242
14250,2013-03-16,01:51:33,L,4,1837,240,472,472,240
14251,2013-03-16,01:51:33,C,0,6354561,242,242,242,242
14252,2013-03-16,01:51:34,L,5,1212,242,242,472,242
14253,2013-03-16,01:51:34,C,0,6355029,242,242,243,242
14254,2013-03-16,01:51:52,L,5,1038,240,239,240,239
14255,2013-03-16,01:51:52,C,0,6363729,242,242,243,242
14256,2013-03-16,01:51:55,L,5,2508,242,242,472,242
14257,2013-03-16,01:51:56,C,0,6370339,242,242,243,242
14258,2013-03-16,01:52:20,L,5,846,240,240,240,240
14259,2013-03-16,01:52:21,C,0,6350614,242,242,243,242
14260,2013-03-16,01:52:45,L,4,728,243,243,472,243
14261,2013-03-16,01:52:45,C,0,6382567,242,242,243,242
14262,2013-03-16,01:52:53,L,4,1071,242,472,472,242
14263,2013-03-16,01:52:53,C,0,6327085,242,242,243,242
14264,2013-03-16,01:53:32,L,4,998,240,240,472,240
14265,2013-03-16,01:53:33,C,0,6317264,242,242,243,242
14266,2013-03-16,01:53:36,L,5,2271,240,240,240,240
14267,2013-03-16,01:53:37,C,0,6354553,242,242,242,242
14268,2013-03-16,01:53:44,L,5,2679,240,240,241,240
14269,2013-03-16,01:53:45,C,0,6346425,242,242,242,242
14270,2013-03-16,01:53:48,L,5,1743,244,244,246,244
14271,2013-03-16,01:53:49,C,0,6379316,242,242,242,242
14272,2013-03-16,01:54:04,L,5,1799,240,240,472,240
14273,2013-03-16,01:54:05,C,0,6291940,242,242,243,242
14274,2013-03-16,01:54:12,L,5,2772,241,241,242,241
14275,2013-03-16,01:54:12,C,0,6358620,242,242,243,242
14276,2013-03-16,01:54:14,L,5,5598,241,241,242,241
14277,2013-03-16,01:54:14,C,0,6350307,242,242,243,242
14278,2013-03-16,01:54:16,E,25,2314,240,239,239,239
14279,2013-03-16,01:54:17,C,0,6353229,242,242,242,242
14280,2013-03-16,01:54:24,L,5,2347,241,240,241,240
14281,2013-03-16,01:54:24,C,0,6335511,242,242,242,242
14282,2013-03-16,01:54:26,L,4,1459,243,242,472,242
14283,2013-03-16,01:54:26,C,0,6355130,242,242,243,242
14284,2013-03-16,01:54:41,L,4,3147,244,244,244,244
14285,2013-03-16,01:54:42,C,0,6313596,242,242,242,242
14286,2013-03-16,01:54:47,L,5,1772,243,243,243,243
14287,2013-03-16,01:54:47,C,0,6385331,242,242,243,242
14288,2013-03-16,01:54:56,L,5,2133,240,240,472,240
14289,2013-03-16,01:54:56,C,0,6319414,242,242,242,242
14290,2013-03-16,01:55:22,E,4,452,472,239,241,239
14291,2013-03-16,01:55:22,C,0,6341092,242,242,243,242
14292,2013-03-16,01:55:34,E,14,2791,240,240,240,240
14293,2013-03-16,01:55:34,C,0,6332949,242,242,243,242
14294,2013-03-16,01:55:39,L,5,1253,240,240,472,240
14295,2013-03-16,01:55:40,C,0,6382748,242,242,243,242
14296,2013-03-16,01:55:49,E,5,798,243,243,472,243
14297,2013-03-16,01:55:49,C,0,6403760,242,242,242,242
14298,2013-03-16,01:55:52,L,5,961,243,243,472,243
14299,2013-03-16,01:55:52,C,0,6377592,242,242,243,242
14300,2013-03-16,01:56:30,L,5,4142,240,472,472,240
14301,2013-03-16,01:56:30,C,0,6318147,242,242,242,242
14302,2013-03-16,01:56:34,L,4,943,243,243,244,243
14303,2013-03-16,01:56:35,C,0,6344128,242,242,242,242
14304,2013-03-16,01:56:41,L,5,1662,241,241,241,241
14305,2013-03-16,01:56:41,C,0,6362081,242,242,243,242
14306,2013-03-16,01:56:43,L,4,2464,239,239,240,239
14307,2013-03-16,01:56:44,C,0,6365627,242,242,243,242
14308,2013-03-16,01:56:46,L,5,2534,243,242,472,242
14309,2013-03-16,01:56:47,C,0,6393773,242,242,243,242
14310,2013-03-16,01:56:50,L,5,2901,242,242,242,242
14311,2013-03-16,01:56:51,C,0,6367015,242,242,243,242
14312,2013-03-16,01:56:52,L,4,756,240,240,240,240
14313,2013-03-16,01:56:53,C,0,6350361,242,242,243,242
14314,2013-03-16,01:57:02,L,5,1461,243,243,243,243
14315,2013-03-16,01:57:03,C,0,6334232,242,242,243,242
14316,2013-03-16,01:57:06,L,4,1013,244,243,472,243
14317,2013-03-16,01:57:07,C,0,6344272,242,242,242,242
14318,2013-03-16,01:57:16,L,5,905,243,242,244,242
14319,2013-03-16,01:57:16,C,0,6380525,242,242,242,242
14320,2013-03-16,01:57:28,L,5,1126,241,241,241,241
14321,2013-03-16,01:57:28,C,0,6348056,242,242,243,242
14322,2013-03-16,01:57:43,L,4,1544,241,472,472,241
14323,2013-03-16,01:57:44,C,0,6356183,243,243,243,243
14324,2013-03-16,01:57:46,L,5,3782,241,241,241,241
14325,2013-03-16,01:57:46,C,0,6351719,242,242,243,242
14326,2013-03-16,01:57:48,L,5,1403,240,240,241,240
14327,2013-03-16,01:57:48,C,0,6353271,242,242,243,242
14328,2013-03-16,01:57:59,E,5,758,242,242,242,242
14329,2013-03-16,01:57:59,C,0,6361291,242,243,243,242
14330,2013-03-16,01:58:29,L,5,1774,240,240,472,240
14331,2013-03-16,01:58:29,C,0,6343796,242,242,242,242
14332,2013-03-16,01:58:47,L,5,2672,240,240,240,240
14333,2013-03-16,01:58:47,C,0,6365609,242,242,242,242
14334,2013-03-16,01:59:03,L,4,850,239,239,472,239
14335,2013-03-16,01:59:03,C,0,6368013,242,242,243,242
14336,2013-03-16,01:59:10,L,4,2225,241,472,472,241
14337,2013-03-16,01:59:11,C,0,6369896,243,243,243,243
14338,2013-03-16,01:59:13,L,5,1126,243,243,243,243
14339,2013-03-16,01:59:13,C,0,6354834,242,242,243,242
14340,2013-03-16,01:59:19,L,4,1497,241,241,472,241
14341,2013-03-16,01:59:19,C,0,6359898,242,242,243,242
14342,2013-03-16,01:59:21,L,5,1003,241,241,242,241
14343,2013-03-16,01:59:22,C,0,6354197,242,242,243,242
14344,2013-03-16,01:59:36,L,5,1458,241,241,241,241
14345,2013-03-16,01:59:37,C,0,6396820,242,242,242,242
14346,2013-03-16,01:59:48,L,5,3039,241,241,242,241
14347,2013-03-16,01:59:49,C,0,6383317,242,242,243,242
14348,2013-03-16,01:59:51,L,5,2008,242,242,242,242
14349,2013-03-16,01:59:52,C,0,6377570,242,242,242,242
14350,2013-03-16,01:59:52,L,5,1312,242,242,243,242
14351,2013-03-16,01:59:53,C,0,6385983,242,242,243,242
14352,2013-03-16,01:59:57,E,6,559,244,243,472,243
14353,2013-03-16,01:59:57,C,0,6414112,242,242,243,242
14354,2013-03-16,02:00:09,L,4,1193,241,241,472,241
14355,2013-03-16,02:00:10,C,0,6374753,242,242,243,242
14356,2013-03-16,02:00:26,L,4,925,242,242,243,242
14357,2013-03-16,02:00:26,C,0,6380153,242,242,243,242
14358,2013-03-16,02:01:24,L,4,711,241,241,472,241
14359,2013-03-16,02:01:24,C,0,6368615,242,242,243,242
14360,2013-03-16,02:01:27,L,4,939,243,243,472,243
14361,2013-03-16,02:01:27,C,0,6368110,242,242,243,242
14362,2013-03-16,02:01:35,L,4,1574,240,240,472,240
14363,2013-03-16,02:01:35,C,0,6374373,242,242,243,242
14364,2013-03-16,02:01:47,L,4,1458,241,241,241,241
14365,2013-03-16,02:01:48,C,0,6349107,242,242,243,242
14366,2013-03-16,02:02:01,L,5,1637,242,242,472,242
14367,2013-03-16,02:02:02,C,0,6382023,242,242,242,242
14368,2013-03-16,02:02:10,L,5,2953,241,241,241,241
14369,2013-03-16,02:02:10,C,0,6362426,242,242,243,242
14370,2013-03-16,02:02:19,L,5,1722,243,243,243,243
14371,2013-03-16,02:02:20,C,0,6369825,242,242,242,242
14372,2013-03-16,02:02:31,L,4,1958,242,242,472,242
14373,2013-03-16,02:02:32,C,0,6398105,242,242,243,242
14374,2013-03-16,02:02:35,L,5,1619,242,242,243,242
14375,2013-03-16,02:02:35,C,0,6395028,242,242,242,242
14376,2013-03-16,02:02:44,L,4,1449,241,242,472,241
14377,2013-03-16,02:02:45,C,0,6405886,242,242,243,242
14378,2013-03-16,02:03:06,E,4,411,240,240,472,240
14379,2013-03-16,02:03:07,C,0,6356065,242,242,243,242
14380,2013-03-16,02:03:16,L,5,1083,241,239,472,239
14381,2013-03-16,02:03:16,C,0,6354502,242,242,242,242
14382,2013-03-16,02:03:27,L,5,2046,240,240,472,240
14383,2013-03-16,02:03:28,C,0,6373004,242,242,243,242
14384,2013-03-16,02:03:42,L,5,1871,240,240,241,240
14385,2013-03-16,02:03:43,C,0,6383703,242,242,243,242
14386,2013-03-16,02:04:13,L,5,897,244,244,244,244
14387,2013-03-16,02:04:13,C,0,6357461,242,242,243,242
14388,2013-03-16,02:04:22,L,5,2173,242,242,472,242
14389,2013-03-16,02:04:22,C,0,6358503,242,242,243,242
14390,2013-03-16,02:04:28,L,5,984,240,239,240,239
14391,2013-03-16,02:04:28,C,0,6350647,242,242,242,242
14392,2013-03-16,02:04:37,L,5,1613,241,240,241,240
14393,2013-03-16,02:04:38,C,0,6342566,242,242,243,242
14394,2013-03-16,02:05:07,E,10,942,242,240,472,240
14395,2013-03-16,02:05:08,C,0,6348536,242,242,242,242
14396,2013-03-16,02:05:12,L,4,2113,241,241,242,241
14397,2013-03-16,02:05:12,C,0,6375684,242,242,242,242
14398,2013-03-16,02:05:21,L,5,1176,241,241,472,241
14399,2013-03-16,02:05:21,C,0,6367012,242,242,243,242
14400,2013-03-16,02:05:24,L,5,1368,241,241,241,241
14401,2013-03-16,02:05:24,C,0,6397597,242,243,243,242
14402,2013-03-16,02:05:49,L,5,2175,241,241,241,241
14403,2013-03-16,02:05:49,C,0,6375916,242,242,242,242
14404,2013-03-16,02:05:51,E,4,474,240,240,240,240
14405,2013-03-16,02:05:52,C,0,6376539,242,242,243,242
14406,2013-03-16,02:05:57,L,5,1861,240,240,240,240
14407,2013-03-16,02:05:58,C,0,6389486,242,243,243,242
14408,2013-03-16,02:06:01,L,5,1055,241,241,472,241
14409,2013-03-16,02:06:01,C,0,6408742,242,242,242,242
14410,2013-03-16,02:06:28,L,5,1142,242,242,472,242
14411,2013-03-16,02:06:28,C,0,6384249,242,242,242,242
14412,2013-03-16,02:06:37,L,4,2742,240,241,241,240
14413,2013-03-16,02:06:38,C,0,6341112,242,242,243,242
14414,2013-03-16,02:06:54,L,5,1554,243,472,472,243
14415,2013-03-16,02:06:54,C,0,6372296,242,242,242,242
14416,2013-03-16,02:07:00,L,5,1582,242,242,243,242
14417,2013-03-16,02:07:00,C,0,6367399,242,242,243,242
14418,2013-03-16,02:07:30,L,4,545,243,242,472,242
14419,2013-03-16,02:07:30,C,0,6376984,242,242,242,242
14420,2013-03-16,02:07:56,L,4,1027,241,241,472,241
14421,2013-03-16,02:07:56,C,0,6402996,242,242,243,242
