,date,time,On,u,i,t,u5,dac,CH0,CH1,CH2,CH3,U,I,U5,T
4265,08.11.2018,22:55:21,ON,-U=-26.8V,I=38.7uA,T=5.8C,Us=4.9V,DAC:250,663.0,3693.0,474.0,1117.0,-26.779359999999997,38.661781720015426,4.94,5.8500000000000005
4266,08.11.2018,22:55:22,ON,-U=-26.8V,I=38.9uA,T=5.8C,Us=4.9V,DAC:250,664.0,3691.0,474.0,1117.0,-26.764079999999996,38.85460856151176,4.94,5.8500000000000005
4267,08.11.2018,22:55:23,ON,-U=-26.8V,I=38.6uA,T=5.9C,Us=4.9V,DAC:250,664.0,3694.0,474.0,1118.0,-26.764079999999996,38.565368299267256,4.94,5.9
4268,08.11.2018,22:55:24,ON,-U=-26.8V,I=38.9uA,T=5.8C,Us=4.9V,DAC:250,664.0,3691.0,474.0,1117.0,-26.764079999999996,38.85460856151176,4.94,5.8500000000000005
4269,08.11.2018,22:55:25,ON,-U=-26.8V,I=38.3uA,T=5.8C,Us=4.9V,DAC:250,663.0,3697.0,474.0,1117.0,-26.779359999999997,38.27612803702275,4.94,5.8500000000000005
4270,08.11.2018,22:55:26,ON,-U=-26.8V,I=38.3uA,T=5.8C,Us=4.9V,DAC:250,664.0,3697.0,474.0,1117.0,-26.764079999999996,38.27612803702275,4.94,5.8500000000000005
4271,08.11.2018,22:55:28,ON,-U=-26.8V,I=38.7uA,T=5.9C,Us=4.9V,DAC:250,663.0,3693.0,474.0,1118.0,-26.779359999999997,38.661781720015426,4.94,5.9
4272,08.11.2018,22:55:29,ON,-U=-26.8V,I=38.8uA,T=5.8C,Us=4.9V,DAC:250,664.0,3692.0,474.0,1117.0,-26.764079999999996,38.7581951407636,4.94,5.8500000000000005
4273,08.11.2018,22:55:30,ON,-U=-26.8V,I=38.8uA,T=5.8C,Us=4.9V,DAC:250,664.0,3692.0,474.0,1116.0,-26.764079999999996,38.7581951407636,4.94,5.800000000000001
4274,08.11.2018,22:55:31,ON,-U=-26.8V,I=38.6uA,T=5.8C,Us=4.9V,DAC:250,664.0,3694.0,474.0,1117.0,-26.764079999999996,38.565368299267256,4.94,5.8500000000000005
4275,08.11.2018,22:55:32,ON,-U=-26.8V,I=38.9uA,T=5.8C,Us=4.9V,DAC:250,663.0,3691.0,474.0,1117.0,-26.779359999999997,38.85460856151176,4.94,5.8500000000000005
4276,08.11.2018,22:55:33,ON,-U=-26.8V,I=38.6uA,T=5.8C,Us=4.9V,DAC:250,664.0,3694.0,474.0,1117.0,-26.764079999999996,38.565368299267256,4.94,5.8500000000000005
4277,08.11.2018,22:55:34,ON,-U=-26.8V,I=38.8uA,T=5.8C,Us=4.9V,DAC:250,664.0,3692.0,474.0,1117.0,-26.764079999999996,38.7581951407636,4.94,5.8500000000000005
4278,08.11.2018,22:55:35,ON,-U=-26.8V,I=38.5uA,T=5.8C,Us=4.9V,DAC:250,663.0,3695.0,474.0,1116.0,-26.779359999999997,38.46895487851909,4.94,5.800000000000001
4279,08.11.2018,22:55:36,ON,-U=-26.8V,I=38.4uA,T=5.8C,Us=4.9V,DAC:250,664.0,3696.0,474.0,1117.0,-26.764079999999996,38.37254145777092,4.94,5.8500000000000005
4280,08.11.2018,22:55:37,ON,-U=-26.8V,I=38.6uA,T=5.8C,Us=4.9V,DAC:250,664.0,3694.0,474.0,1117.0,-26.764079999999996,38.565368299267256,4.94,5.8500000000000005
4281,08.11.2018,22:55:38,ON,-U=-26.8V,I=38.8uA,T=5.8C,Us=4.9V,DAC:250,664.0,3692.0,474.0,1117.0,-26.764079999999996,38.7581951407636,4.94,5.8500000000000005
4282,08.11.2018,22:55:39,ON,-U=-26.8V,I=38.6uA,T=5.9C,Us=4.9V,DAC:250,664.0,3694.0,474.0,1118.0,-26.764079999999996,38.565368299267256,4.94,5.9
4283,08.11.2018,22:55:40,ON,-U=-26.8V,I=38.9uA,T=5.8C,Us=4.9V,DAC:250,664.0,3691.0,474.0,1117.0,-26.764079999999996,38.85460856151176,4.94,5.8500000000000005
4284,08.11.2018,22:55:41,ON,-U=-26.8V,I=38.8uA,T=5.8C,Us=4.9V,DAC:250,664.0,3692.0,474.0,1116.0,-26.764079999999996,38.7581951407636,4.94,5.800000000000001
4285,08.11.2018,22:55:42,ON,-U=-26.8V,I=38.8uA,T=5.8C,Us=4.9V,DAC:250,664.0,3692.0,474.0,1117.0,-26.764079999999996,38.7581951407636,4.94,5.8500000000000005
4286,08.11.2018,22:55:43,ON,-U=-26.8V,I=39.1uA,T=5.8C,Us=4.9V,DAC:250,664.0,3688.0,474.0,1116.0,-26.764079999999996,39.143848823756265,4.94,5.800000000000001
4287,08.11.2018,22:55:44,ON,-U=-26.8V,I=38.8uA,T=5.8C,Us=4.9V,DAC:250,664.0,3692.0,474.0,1117.0,-26.764079999999996,38.7581951407636,4.94,5.8500000000000005
4288,08.11.2018,22:55:45,ON,-U=-26.8V,I=38.7uA,T=5.8C,Us=4.9V,DAC:250,664.0,3693.0,474.0,1116.0,-26.764079999999996,38.661781720015426,4.94,5.800000000000001
4289,08.11.2018,22:55:46,ON,-U=-26.8V,I=38.7uA,T=5.8C,Us=4.9V,DAC:250,663.0,3693.0,474.0,1117.0,-26.779359999999997,38.661781720015426,4.94,5.8500000000000005
4290,08.11.2018,22:55:47,ON,-U=-26.8V,I=39.1uA,T=5.8C,Us=4.9V,DAC:250,664.0,3688.0,474.0,1117.0,-26.764079999999996,39.143848823756265,4.94,5.8500000000000005
4291,08.11.2018,22:55:48,ON,-U=-26.8V,I=38.7uA,T=5.8C,Us=4.9V,DAC:250,664.0,3693.0,474.0,1117.0,-26.764079999999996,38.661781720015426,4.94,5.8500000000000005
4292,08.11.2018,22:55:49,ON,-U=-26.8V,I=38.5uA,T=5.8C,Us=4.9V,DAC:250,664.0,3695.0,474.0,1117.0,-26.764079999999996,38.46895487851909,4.94,5.8500000000000005
4293,08.11.2018,22:55:50,ON,-U=-26.8V,I=38.5uA,T=5.8C,Us=4.9V,DAC:250,664.0,3695.0,474.0,1117.0,-26.764079999999996,38.46895487851909,4.94,5.8500000000000005
4294,08.11.2018,22:55:51,ON,-U=-26.8V,I=38.6uA,T=5.8C,Us=4.9V,DAC:250,664.0,3694.0,474.0,1116.0,-26.764079999999996,38.565368299267256,4.94,5.800000000000001
4295,08.11.2018,22:55:52,ON,-U=-26.8V,I=39.0uA,T=5.8C,Us=4.9V,DAC:250,663.0,3690.0,474.0,1116.0,-26.779359999999997,38.95102198225993,4.94,5.800000000000001
4296,08.11.2018,22:55:53,ON,-U=-26.8V,I=39.0uA,T=5.8C,Us=4.9V,DAC:250,663.0,3689.0,474.0,1117.0,-26.779359999999997,39.0474354030081,4.94,5.8500000000000005
4297,08.11.2018,22:55:55,ON,-U=-26.8V,I=38.4uA,T=5.8C,Us=4.9V,DAC:250,664.0,3696.0,474.0,1116.0,-26.764079999999996,38.37254145777092,4.94,5.800000000000001
4298,08.11.2018,22:55:56,ON,-U=-26.8V,I=38.7uA,T=5.8C,Us=4.9V,DAC:250,664.0,3693.0,474.0,1116.0,-26.764079999999996,38.661781720015426,4.94,5.800000000000001
4299,08.11.2018,22:55:57,ON,-U=-26.8V,I=38.5uA,T=5.8C,Us=4.9V,DAC:250,664.0,3695.0,474.0,1116.0,-26.764079999999996,38.46895487851909,4.94,5.800000000000001
4300,08.11.2018,22:55:58,ON,-U=-26.8V,I=38.2uA,T=5.8C,Us=4.9V,DAC:250,664.0,3698.0,474.0,1115.0,-26.764079999999996,38.17971461627459,4.94,5.75
4301,08.11.2018,22:55:59,ON,-U=-26.8V,I=38.2uA,T=5.8C,Us=4.9V,DAC:250,664.0,3698.0,474.0,1116.0,-26.764079999999996,38.17971461627459,4.94,5.800000000000001
4302,08.11.2018,22:56:00,ON,-U=-26.8V,I=38.8uA,T=5.8C,Us=4.9V,DAC:250,664.0,3692.0,474.0,1117.0,-26.764079999999996,38.7581951407636,4.94,5.8500000000000005
4303,08.11.2018,22:56:01,ON,-U=-26.8V,I=38.5uA,T=5.8C,Us=4.9V,DAC:250,664.0,3695.0,474.0,1116.0,-26.764079999999996,38.46895487851909,4.94,5.800000000000001
4304,08.11.2018,22:56:02,ON,-U=-26.8V,I=38.6uA,T=5.8C,Us=4.9V,DAC:250,664.0,3694.0,474.0,1116.0,-26.764079999999996,38.565368299267256,4.94,5.800000000000001
4305,08.11.2018,22:56:03,ON,-U=-26.8V,I=38.8uA,T=5.8C,Us=4.9V,DAC:250,664.0,3692.0,474.0,1116.0,-26.764079999999996,38.7581951407636,4.94,5.800000000000001
4306,08.11.2018,22:56:04,ON,-U=-26.8V,I=38.6uA,T=5.8C,Us=4.9V,DAC:250,663.0,3694.0,474.0,1115.0,-26.779359999999997,38.565368299267256,4.94,5.75
4307,08.11.2018,22:56:05,ON,-U=-26.8V,I=38.4uA,T=5.8C,Us=4.9V,DAC:250,663.0,3696.0,474.0,1116.0,-26.779359999999997,38.37254145777092,4.94,5.800000000000001
4308,08.11.2018,22:56:06,ON,-U=-26.8V,I=38.1uA,T=5.8C,Us=4.9V,DAC:250,663.0,3699.0,474.0,1115.0,-26.779359999999997,38.08330119552642,4.94,5.75
4309,08.11.2018,22:56:07,ON,-U=-26.8V,I=38.8uA,T=5.8C,Us=4.9V,DAC:250,664.0,3692.0,474.0,1116.0,-26.764079999999996,38.7581951407636,4.94,5.800000000000001
4310,08.11.2018,22:56:08,ON,-U=-26.8V,I=38.4uA,T=5.8C,Us=4.9V,DAC:250,663.0,3696.0,474.0,1116.0,-26.779359999999997,38.37254145777092,4.94,5.800000000000001
4311,08.11.2018,22:56:09,ON,-U=-26.8V,I=38.4uA,T=5.8C,Us=4.9V,DAC:250,664.0,3696.0,474.0,1116.0,-26.764079999999996,38.37254145777092,4.94,5.800000000000001
4312,08.11.2018,22:56:10,ON,-U=-26.8V,I=38.8uA,T=5.8C,Us=4.9V,DAC:250,664.0,3692.0,474.0,1115.0,-26.764079999999996,38.7581951407636,4.94,5.75
4313,08.11.2018,22:56:11,ON,-U=-26.8V,I=38.8uA,T=5.8C,Us=4.9V,DAC:250,664.0,3692.0,474.0,1115.0,-26.764079999999996,38.7581951407636,4.94,5.75
4314,08.11.2018,22:56:12,ON,-U=-26.8V,I=38.2uA,T=5.8C,Us=4.9V,DAC:250,663.0,3698.0,474.0,1115.0,-26.779359999999997,38.17971461627459,4.94,5.75
4315,08.11.2018,22:56:13,ON,-U=-26.8V,I=38.9uA,T=5.8C,Us=4.9V,DAC:250,664.0,3691.0,474.0,1116.0,-26.764079999999996,38.85460856151176,4.94,5.800000000000001
4316,08.11.2018,22:56:14,ON,-U=-26.8V,I=39.0uA,T=5.7C,Us=4.9V,DAC:250,664.0,3689.0,473.0,1114.0,-26.764079999999996,39.0474354030081,4.93,5.7
4317,08.11.2018,22:56:15,ON,-U=-26.8V,I=38.6uA,T=5.7C,Us=4.9V,DAC:250,664.0,3694.0,474.0,1114.0,-26.764079999999996,38.565368299267256,4.94,5.7
4318,Input:,6:w_210,,,,,,,,,,,,,,
4325,08.11.2018,22:56:16,ON,-U=-23.7V,I=6.2uA,T=5.8C,Us=4.9V,DAC:210,862.0,4030.0,474.0,1115.0,-23.738639999999997,6.170458927882762,4.94,5.75
4326,08.11.2018,22:56:17,ON,-U=-23.7V,I=6.1uA,T=5.8C,Us=4.9V,DAC:210,862.0,4031.0,474.0,1115.0,-23.738639999999997,6.074045507134593,4.94,5.75
4327,08.11.2018,22:56:18,ON,-U=-23.7V,I=6.1uA,T=5.8C,Us=4.9V,DAC:210,862.0,4031.0,474.0,1115.0,-23.738639999999997,6.074045507134593,4.94,5.75
4328,08.11.2018,22:56:19,ON,-U=-23.7V,I=6.0uA,T=5.8C,Us=4.9V,DAC:210,862.0,4032.0,474.0,1115.0,-23.738639999999997,5.977632086386425,4.94,5.75
4329,08.11.2018,22:56:21,ON,-U=-23.7V,I=6.0uA,T=5.8C,Us=4.9V,DAC:210,862.0,4032.0,474.0,1115.0,-23.738639999999997,5.977632086386425,4.94,5.75
4330,08.11.2018,22:56:22,ON,-U=-23.7V,I=6.1uA,T=5.7C,Us=4.9V,DAC:210,862.0,4031.0,474.0,1114.0,-23.738639999999997,6.074045507134593,4.94,5.7
4331,08.11.2018,22:56:23,ON,-U=-23.8V,I=6.3uA,T=5.8C,Us=4.9V,DAC:210,861.0,4029.0,474.0,1115.0,-23.753919999999997,6.26687234863093,4.94,5.75
4332,08.11.2018,22:56:24,ON,-U=-23.7V,I=6.3uA,T=5.8C,Us=4.9V,DAC:210,862.0,4029.0,474.0,1115.0,-23.738639999999997,6.26687234863093,4.94,5.75
4333,08.11.2018,22:56:25,ON,-U=-23.7V,I=6.0uA,T=5.7C,Us=4.9V,DAC:210,862.0,4032.0,475.0,1114.0,-23.738639999999997,5.977632086386425,4.95,5.7
4334,08.11.2018,22:56:26,ON,-U=-23.8V,I=6.1uA,T=5.8C,Us=4.9V,DAC:210,861.0,4031.0,474.0,1115.0,-23.753919999999997,6.074045507134593,4.94,5.75
4335,08.11.2018,22:56:27,ON,-U=-23.7V,I=6.2uA,T=5.7C,Us=4.9V,DAC:210,862.0,4030.0,474.0,1114.0,-23.738639999999997,6.170458927882762,4.94,5.7
4336,08.11.2018,22:56:28,ON,-U=-23.7V,I=6.1uA,T=5.8C,Us=4.9V,DAC:210,862.0,4031.0,474.0,1115.0,-23.738639999999997,6.074045507134593,4.94,5.75
4337,08.11.2018,22:56:29,ON,-U=-23.7V,I=6.3uA,T=5.8C,Us=4.9V,DAC:210,862.0,4029.0,474.0,1115.0,-23.738639999999997,6.26687234863093,4.94,5.75
4338,08.11.2018,22:56:30,ON,-U=-23.7V,I=6.0uA,T=5.8C,Us=4.9V,DAC:210,862.0,4032.0,474.0,1115.0,-23.738639999999997,5.977632086386425,4.94,5.75
4339,08.11.2018,22:56:31,ON,-U=-23.7V,I=6.3uA,T=5.8C,Us=4.9V,DAC:210,862.0,4029.0,474.0,1115.0,-23.738639999999997,6.26687234863093,4.94,5.75
4340,08.11.2018,22:56:32,ON,-U=-23.7V,I=6.3uA,T=5.8C,Us=4.9V,DAC:210,862.0,4029.0,474.0,1115.0,-23.738639999999997,6.26687234863093,4.94,5.75
4341,08.11.2018,22:56:33,ON,-U=-23.7V,I=6.1uA,T=5.8C,Us=4.9V,DAC:210,862.0,4031.0,474.0,1115.0,-23.738639999999997,6.074045507134593,4.94,5.75
4342,08.11.2018,22:56:34,ON,-U=-23.7V,I=6.2uA,T=5.8C,Us=4.9V,DAC:210,862.0,4030.0,474.0,1115.0,-23.738639999999997,6.170458927882762,4.94,5.75
4343,08.11.2018,22:56:35,ON,-U=-23.8V,I=6.1uA,T=5.7C,Us=4.9V,DAC:210,861.0,4031.0,474.0,1114.0,-23.753919999999997,6.074045507134593,4.94,5.7
4344,08.11.2018,22:56:36,ON,-U=-23.7V,I=6.3uA,T=5.7C,Us=4.9V,DAC:210,862.0,4029.0,474.0,1114.0,-23.738639999999997,6.26687234863093,4.94,5.7
4345,08.11.2018,22:56:37,ON,-U=-23.7V,I=6.2uA,T=5.7C,Us=4.9V,DAC:210,862.0,4030.0,474.0,1114.0,-23.738639999999997,6.170458927882762,4.94,5.7
4346,08.11.2018,22:56:38,ON,-U=-23.7V,I=6.2uA,T=5.7C,Us=4.9V,DAC:210,862.0,4030.0,474.0,1114.0,-23.738639999999997,6.170458927882762,4.94,5.7
4347,08.11.2018,22:56:39,ON,-U=-23.7V,I=6.1uA,T=5.7C,Us=4.9V,DAC:210,862.0,4031.0,474.0,1114.0,-23.738639999999997,6.074045507134593,4.94,5.7
4348,08.11.2018,22:56:40,ON,-U=-23.7V,I=6.3uA,T=5.7C,Us=4.9V,DAC:210,862.0,4029.0,474.0,1114.0,-23.738639999999997,6.26687234863093,4.94,5.7
4349,08.11.2018,22:56:41,ON,-U=-23.7V,I=6.3uA,T=5.8C,Us=4.9V,DAC:210,862.0,4029.0,474.0,1115.0,-23.738639999999997,6.26687234863093,4.94,5.75
4350,08.11.2018,22:56:42,ON,-U=-23.7V,I=6.3uA,T=5.7C,Us=4.9V,DAC:210,862.0,4029.0,474.0,1114.0,-23.738639999999997,6.26687234863093,4.94,5.7
4351,08.11.2018,22:56:43,ON,-U=-23.7V,I=6.3uA,T=5.7C,Us=4.9V,DAC:210,862.0,4029.0,474.0,1114.0,-23.738639999999997,6.26687234863093,4.94,5.7
4352,08.11.2018,22:56:44,ON,-U=-23.7V,I=6.3uA,T=5.8C,Us=4.9V,DAC:210,862.0,4029.0,474.0,1115.0,-23.738639999999997,6.26687234863093,4.94,5.75
4353,08.11.2018,22:56:45,ON,-U=-23.7V,I=6.1uA,T=5.7C,Us=4.9V,DAC:210,862.0,4031.0,474.0,1113.0,-23.738639999999997,6.074045507134593,4.94,5.65
4354,08.11.2018,22:56:46,ON,-U=-23.7V,I=6.2uA,T=5.7C,Us=4.9V,DAC:210,862.0,4030.0,474.0,1114.0,-23.738639999999997,6.170458927882762,4.94,5.7
4355,08.11.2018,22:56:48,ON,-U=-23.7V,I=6.2uA,T=5.7C,Us=4.9V,DAC:210,862.0,4030.0,474.0,1114.0,-23.738639999999997,6.170458927882762,4.94,5.7
4356,08.11.2018,22:56:49,ON,-U=-23.7V,I=6.2uA,T=5.7C,Us=4.9V,DAC:210,862.0,4030.0,474.0,1114.0,-23.738639999999997,6.170458927882762,4.94,5.7
4357,08.11.2018,22:56:50,ON,-U=-23.7V,I=6.2uA,T=5.7C,Us=4.9V,DAC:210,862.0,4030.0,474.0,1114.0,-23.738639999999997,6.170458927882762,4.94,5.7
4358,08.11.2018,22:56:51,ON,-U=-23.7V,I=6.3uA,T=5.8C,Us=4.9V,DAC:210,862.0,4029.0,474.0,1115.0,-23.738639999999997,6.26687234863093,4.94,5.75
4359,08.11.2018,22:56:52,ON,-U=-23.7V,I=6.0uA,T=5.7C,Us=4.9V,DAC:210,862.0,4032.0,474.0,1114.0,-23.738639999999997,5.977632086386425,4.94,5.7
4360,08.11.2018,22:56:53,ON,-U=-23.7V,I=6.1uA,T=5.7C,Us=4.9V,DAC:210,862.0,4031.0,474.0,1114.0,-23.738639999999997,6.074045507134593,4.94,5.7
4361,08.11.2018,22:56:54,ON,-U=-23.7V,I=6.1uA,T=5.7C,Us=4.9V,DAC:210,862.0,4031.0,474.0,1114.0,-23.738639999999997,6.074045507134593,4.94,5.7
4362,08.11.2018,22:56:55,ON,-U=-23.7V,I=6.2uA,T=5.7C,Us=4.9V,DAC:210,862.0,4030.0,474.0,1114.0,-23.738639999999997,6.170458927882762,4.94,5.7
4363,08.11.2018,22:56:56,ON,-U=-23.7V,I=6.1uA,T=5.7C,Us=4.9V,DAC:210,862.0,4031.0,473.0,1113.0,-23.738639999999997,6.074045507134593,4.93,5.65
4364,08.11.2018,22:56:57,ON,-U=-23.7V,I=6.2uA,T=5.7C,Us=4.9V,DAC:210,862.0,4030.0,474.0,1113.0,-23.738639999999997,6.170458927882762,4.94,5.65
4365,08.11.2018,22:56:58,ON,-U=-23.7V,I=6.2uA,T=5.7C,Us=4.9V,DAC:210,862.0,4030.0,474.0,1114.0,-23.738639999999997,6.170458927882762,4.94,5.7
4366,08.11.2018,22:56:59,ON,-U=-23.7V,I=6.3uA,T=5.7C,Us=4.9V,DAC:210,862.0,4029.0,474.0,1113.0,-23.738639999999997,6.26687234863093,4.94,5.65
4367,08.11.2018,22:57:00,ON,-U=-23.7V,I=6.1uA,T=5.7C,Us=4.9V,DAC:210,862.0,4031.0,474.0,1113.0,-23.738639999999997,6.074045507134593,4.94,5.65
4368,08.11.2018,22:57:01,ON,-U=-23.7V,I=6.0uA,T=5.7C,Us=4.9V,DAC:210,862.0,4032.0,474.0,1113.0,-23.738639999999997,5.977632086386425,4.94,5.65
4369,08.11.2018,22:57:02,ON,-U=-23.7V,I=6.3uA,T=5.7C,Us=4.9V,DAC:210,862.0,4029.0,474.0,1113.0,-23.738639999999997,6.26687234863093,4.94,5.65
4370,08.11.2018,22:57:03,ON,-U=-23.7V,I=6.1uA,T=5.7C,Us=4.9V,DAC:210,862.0,4031.0,475.0,1114.0,-23.738639999999997,6.074045507134593,4.95,5.7
4371,08.11.2018,22:57:04,ON,-U=-23.7V,I=6.1uA,T=5.7C,Us=4.9V,DAC:210,862.0,4031.0,475.0,1113.0,-23.738639999999997,6.074045507134593,4.95,5.65
4372,08.11.2018,22:57:05,ON,-U=-23.8V,I=6.2uA,T=5.7C,Us=4.9V,DAC:210,861.0,4030.0,474.0,1113.0,-23.753919999999997,6.170458927882762,4.94,5.65
4373,08.11.2018,22:57:06,ON,-U=-23.7V,I=6.2uA,T=5.7C,Us=4.9V,DAC:210,862.0,4030.0,474.0,1113.0,-23.738639999999997,6.170458927882762,4.94,5.65
4374,08.11.2018,22:57:07,ON,-U=-23.7V,I=6.0uA,T=5.7C,Us=4.9V,DAC:210,862.0,4032.0,474.0,1114.0,-23.738639999999997,5.977632086386425,4.94,5.7
4375,08.11.2018,22:57:08,ON,-U=-23.7V,I=6.2uA,T=5.7C,Us=4.9V,DAC:210,862.0,4030.0,474.0,1113.0,-23.738639999999997,6.170458927882762,4.94,5.65
4376,08.11.2018,22:57:09,ON,-U=-23.7V,I=6.2uA,T=5.7C,Us=4.9V,DAC:210,862.0,4030.0,474.0,1113.0,-23.738639999999997,6.170458927882762,4.94,5.65
4377,08.11.2018,22:57:10,ON,-U=-23.7V,I=6.1uA,T=5.7C,Us=4.9V,DAC:210,862.0,4031.0,474.0,1113.0,-23.738639999999997,6.074045507134593,4.94,5.65
4378,08.11.2018,22:57:11,ON,-U=-23.7V,I=6.2uA,T=5.7C,Us=4.9V,DAC:210,863.0,4030.0,474.0,1113.0,-23.723359999999996,6.170458927882762,4.94,5.65
4379,08.11.2018,22:57:12,ON,-U=-23.7V,I=6.1uA,T=5.7C,Us=4.9V,DAC:210,862.0,4031.0,474.0,1113.0,-23.738639999999997,6.074045507134593,4.94,5.65
4380,08.11.2018,22:57:13,ON,-U=-23.7V,I=6.2uA,T=5.7C,Us=4.9V,DAC:210,862.0,4030.0,474.0,1113.0,-23.738639999999997,6.170458927882762,4.94,5.65
4381,08.11.2018,22:57:15,ON,-U=-23.7V,I=6.4uA,T=5.6C,Us=4.9V,DAC:210,862.0,4028.0,474.0,1112.0,-23.738639999999997,6.363285769379098,4.94,5.6000000000000005
4382,08.11.2018,22:57:16,ON,-U=-23.7V,I=6.1uA,T=5.7C,Us=4.9V,DAC:210,862.0,4031.0,474.0,1113.0,-23.738639999999997,6.074045507134593,4.94,5.65
4383,08.11.2018,22:57:17,ON,-U=-23.7V,I=6.4uA,T=5.7C,Us=4.9V,DAC:210,862.0,4028.0,474.0,1113.0,-23.738639999999997,6.363285769379098,4.94,5.65
4384,08.11.2018,22:57:18,ON,-U=-23.7V,I=6.1uA,T=5.6C,Us=4.9V,DAC:210,862.0,4031.0,474.0,1112.0,-23.738639999999997,6.074045507134593,4.94,5.6000000000000005
4385,08.11.2018,22:57:19,ON,-U=-23.7V,I=6.3uA,T=5.6C,Us=4.9V,DAC:210,862.0,4029.0,474.0,1112.0,-23.738639999999997,6.26687234863093,4.94,5.6000000000000005
4386,08.11.2018,22:57:20,ON,-U=-23.7V,I=6.2uA,T=5.7C,Us=4.9V,DAC:210,862.0,4030.0,474.0,1113.0,-23.738639999999997,6.170458927882762,4.94,5.65
4387,08.11.2018,22:57:21,ON,-U=-23.7V,I=6.1uA,T=5.6C,Us=4.9V,DAC:210,862.0,4031.0,474.0,1112.0,-23.738639999999997,6.074045507134593,4.94,5.6000000000000005
4388,08.11.2018,22:57:22,ON,-U=-23.7V,I=6.1uA,T=5.6C,Us=4.9V,DAC:210,862.0,4031.0,475.0,1112.0,-23.738639999999997,6.074045507134593,4.95,5.6000000000000005
4389,08.11.2018,22:57:23,ON,-U=-23.7V,I=6.4uA,T=5.6C,Us=4.9V,DAC:210,862.0,4028.0,474.0,1112.0,-23.738639999999997,6.363285769379098,4.94,5.6000000000000005
4390,08.11.2018,22:57:24,ON,-U=-23.7V,I=6.4uA,T=5.7C,Us=4.9V,DAC:210,862.0,4028.0,474.0,1113.0,-23.738639999999997,6.363285769379098,4.94,5.65
4391,08.11.2018,22:57:25,ON,-U=-23.7V,I=6.2uA,T=5.6C,Us=4.9V,DAC:210,862.0,4030.0,475.0,1112.0,-23.738639999999997,6.170458927882762,4.95,5.6000000000000005
4392,08.11.2018,22:57:26,ON,-U=-23.7V,I=6.1uA,T=5.6C,Us=4.9V,DAC:210,862.0,4031.0,474.0,1112.0,-23.738639999999997,6.074045507134593,4.94,5.6000000000000005
4393,08.11.2018,22:57:27,ON,-U=-23.7V,I=6.1uA,T=5.6C,Us=4.9V,DAC:210,862.0,4031.0,474.0,1112.0,-23.738639999999997,6.074045507134593,4.94,5.6000000000000005
4394,08.11.2018,22:57:28,ON,-U=-23.7V,I=6.2uA,T=5.6C,Us=4.9V,DAC:210,862.0,4030.0,474.0,1112.0,-23.738639999999997,6.170458927882762,4.94,5.6000000000000005
4395,08.11.2018,22:57:29,ON,-U=-23.7V,I=6.3uA,T=5.6C,Us=4.9V,DAC:210,862.0,4029.0,474.0,1112.0,-23.738639999999997,6.26687234863093,4.94,5.6000000000000005
4396,08.11.2018,22:57:30,ON,-U=-23.7V,I=6.2uA,T=5.6C,Us=4.9V,DAC:210,862.0,4030.0,474.0,1112.0,-23.738639999999997,6.170458927882762,4.94,5.6000000000000005
4397,08.11.2018,22:57:31,ON,-U=-23.7V,I=6.4uA,T=5.7C,Us=4.9V,DAC:210,862.0,4028.0,474.0,1113.0,-23.738639999999997,6.363285769379098,4.94,5.65
4398,08.11.2018,22:57:32,ON,-U=-23.7V,I=6.3uA,T=5.6C,Us=4.9V,DAC:210,862.0,4029.0,473.0,1112.0,-23.738639999999997,6.26687234863093,4.93,5.6000000000000005
4399,08.11.2018,22:57:33,ON,-U=-23.7V,I=6.3uA,T=5.6C,Us=4.9V,DAC:210,862.0,4029.0,475.0,1112.0,-23.738639999999997,6.26687234863093,4.95,5.6000000000000005
4400,08.11.2018,22:57:34,ON,-U=-23.7V,I=6.1uA,T=5.6C,Us=4.9V,DAC:210,862.0,4031.0,474.0,1112.0,-23.738639999999997,6.074045507134593,4.94,5.6000000000000005
4401,08.11.2018,22:57:35,ON,-U=-23.7V,I=6.4uA,T=5.6C,Us=4.9V,DAC:210,862.0,4028.0,474.0,1112.0,-23.738639999999997,6.363285769379098,4.94,5.6000000000000005
4402,08.11.2018,22:57:36,ON,-U=-23.7V,I=6.1uA,T=5.6C,Us=4.9V,DAC:210,862.0,4031.0,474.0,1112.0,-23.738639999999997,6.074045507134593,4.94,5.6000000000000005
4403,08.11.2018,22:57:37,ON,-U=-23.7V,I=6.3uA,T=5.6C,Us=4.9V,DAC:210,862.0,4029.0,474.0,1112.0,-23.738639999999997,6.26687234863093,4.94,5.6000000000000005
4404,08.11.2018,22:57:38,ON,-U=-23.7V,I=6.3uA,T=5.6C,Us=4.9V,DAC:210,862.0,4029.0,474.0,1112.0,-23.738639999999997,6.26687234863093,4.94,5.6000000000000005
4405,08.11.2018,22:57:39,ON,-U=-23.8V,I=6.1uA,T=5.7C,Us=4.9V,DAC:210,861.0,4031.0,473.0,1113.0,-23.753919999999997,6.074045507134593,4.93,5.65
4406,08.11.2018,22:57:40,ON,-U=-23.8V,I=6.0uA,T=5.6C,Us=4.9V,DAC:210,861.0,4032.0,474.0,1112.0,-23.753919999999997,5.977632086386425,4.94,5.6000000000000005
4407,08.11.2018,22:57:41,ON,-U=-23.7V,I=6.0uA,T=5.6C,Us=4.9V,DAC:210,862.0,4032.0,474.0,1112.0,-23.738639999999997,5.977632086386425,4.94,5.6000000000000005
