EID,Type,Dt,Atotal,TG5time,TL2time,TL3time,TRIGGER,delay,EAS,H,UTC
12002,E,27,497,240,238,239,238,33,1.0,606.3,2013-03-14 22:18:51
12003,C,0,6719743,242,242,243,242,1,0.0,606.3,2013-03-14 22:18:52
12004,E,15,588,244,241,242,241,109,1.0,607.2,2013-03-14 22:20:41
12005,C,0,6722546,242,242,243,242,1,0.0,607.2,2013-03-14 22:20:42
12006,E,17,502,242,240,242,240,523,1.0,608.8,2013-03-14 22:29:25
12007,C,0,6725635,242,242,243,242,0,0.0,608.8,2013-03-14 22:29:25
12008,E,16,1115,242,241,242,241,126,1.0,607.5,2013-03-14 22:31:31
12009,C,0,6727723,242,242,243,242,1,0.0,607.5,2013-03-14 22:31:32
12010,E,17,301,243,240,243,240,1555,1.0,606.5,2013-03-14 22:57:27
12011,C,0,6723561,242,242,242,242,0,0.0,606.5,2013-03-14 22:57:27
12012,E,18,650,241,239,241,239,130,1.0,605.6,2013-03-14 22:59:37
12013,C,0,6742762,242,242,243,242,1,0.0,605.6,2013-03-14 22:59:38
12014,E,26,410,242,238,242,238,54,1.0,606.3,2013-03-14 23:00:32
12015,C,0,6738916,242,242,243,242,1,0.0,606.3,2013-03-14 23:00:33
12016,E,37,1453,241,240,241,240,72,1.0,604.9,2013-03-14 23:01:45
12017,C,0,6739776,242,242,243,242,0,0.0,604.9,2013-03-14 23:01:45
12018,E,18,1336,243,241,242,241,837,1.0,608.0,2013-03-14 23:15:42
12019,C,0,6742062,242,242,243,242,0,0.0,608.0,2013-03-14 23:15:42
12020,E,39,1636,240,239,240,239,189,1.0,610.2,2013-03-14 23:18:51
12021,C,0,6732391,242,242,242,242,0,0.0,610.2,2013-03-14 23:18:51
12022,E,17,799,242,241,242,241,450,1.0,609.8,2013-03-14 23:26:21
12023,C,0,6748714,242,242,242,242,0,0.0,609.8,2013-03-14 23:26:21
12024,E,12,141,472,239,241,239,327,1.0,610.2,2013-03-14 23:31:48
12025,C,0,6745512,242,242,243,242,0,0.0,610.2,2013-03-14 23:31:48
12026,E,20,364,248,241,241,241,35,1.0,609.9,2013-03-14 23:32:23
12027,C,0,6736667,242,242,243,242,1,0.0,609.9,2013-03-14 23:32:24
12028,E,41,10631,242,242,243,242,566,1.0,609.3,2013-03-14 23:41:50
12029,C,0,6751957,242,242,243,242,0,0.0,609.3,2013-03-14 23:41:50
12030,E,12,195,472,237,239,237,84,1.0,608.9,2013-03-14 23:43:14
12031,C,0,6756599,243,243,243,243,1,0.0,608.9,2013-03-14 23:43:15
12032,L,3,16,472,229,251,229,115,0.0,610.2,2013-03-14 23:45:10
12033,C,0,6740831,242,242,242,242,1,0.0,610.2,2013-03-14 23:45:11
12034,E,21,382,241,232,472,232,593,1.0,611.2,2013-03-14 23:55:04
12035,C,0,6763508,242,242,243,242,1,0.0,611.2,2013-03-14 23:55:05
12036,E,23,224,472,239,240,239,70,1.0,610.5,2013-03-14 23:56:15
12037,C,0,6759113,242,242,243,242,1,0.0,610.5,2013-03-14 23:56:16
12038,E,32,1252,243,242,243,242,43,1.0,612.3,2013-03-14 23:56:59
12039,C,0,6753872,242,242,243,242,0,0.0,612.3,2013-03-14 23:56:59
12040,E,14,407,244,241,242,241,315,1.0,617.1,2013-03-15 00:02:14
12041,C,0,6737091,242,242,243,242,0,0.0,617.1,2013-03-15 00:02:14
12042,E,8,495,243,241,242,241,114,1.0,617.0,2013-03-15 00:04:08
12043,C,0,6748244,242,242,243,242,1,0.0,617.0,2013-03-15 00:04:09
12044,E,9,218,472,242,242,242,572,1.0,612.0,2013-03-15 00:13:41
12045,C,0,6748558,242,242,242,242,1,0.0,612.0,2013-03-15 00:13:42
12046,E,23,514,242,238,239,238,34,1.0,611.8,2013-03-15 00:14:16
12047,C,0,6750205,242,242,243,242,0,0.0,611.8,2013-03-15 00:14:16
12048,E,10,368,472,242,243,242,502,1.0,612.3,2013-03-15 00:22:38
12049,C,0,6742905,242,242,243,242,0,0.0,612.3,2013-03-15 00:22:38
12050,E,8,325,472,239,240,239,692,1.0,612.4,2013-03-15 00:34:10
12051,C,0,6741510,242,242,243,242,0,0.0,612.4,2013-03-15 00:34:10
12052,L,4,614,244,244,472,244,419,0.0,612.2,2013-03-15 00:41:09
12053,C,0,6744083,242,242,242,242,0,0.0,612.2,2013-03-15 00:41:09
12054,E,11,675,242,240,242,240,259,1.0,613.5,2013-03-15 00:45:28
12055,C,0,6754000,242,242,243,242,0,0.0,613.5,2013-03-15 00:45:28
12056,E,17,315,242,239,240,239,773,1.0,640.0,2013-03-15 00:58:21
12057,C,0,6768997,242,242,243,242,0,0.0,640.0,2013-03-15 00:58:21
12058,E,29,834,242,241,241,241,434,1.0,645.1,2013-03-15 01:05:35
12059,C,0,6761133,242,242,242,242,0,0.0,645.1,2013-03-15 01:05:35
12060,E,6,139,247,240,243,240,106,1.0,646.3,2013-03-15 01:07:21
12061,C,0,6765728,242,242,242,242,0,0.0,646.3,2013-03-15 01:07:21
12062,E,15,147,472,238,240,238,276,1.0,649.1,2013-03-15 01:11:57
12063,C,0,6766361,242,242,242,242,0,0.0,649.1,2013-03-15 01:11:57
12064,E,24,467,244,237,241,237,122,1.0,650.3,2013-03-15 01:13:59
12065,C,0,6759897,242,242,243,242,0,0.0,650.3,2013-03-15 01:13:59
12066,E,63,3067,240,239,241,239,371,1.0,653.0,2013-03-15 01:20:10
12067,C,0,6765401,242,242,242,242,0,0.0,653.0,2013-03-15 01:20:10
12068,E,13,834,242,241,241,241,68,1.0,653.4,2013-03-15 01:21:18
12069,C,0,6770938,242,242,243,242,1,0.0,653.4,2013-03-15 01:21:19
12070,E,11,126,472,237,240,237,16,1.0,653.6,2013-03-15 01:21:35
12071,C,0,6773256,242,242,243,242,0,0.0,653.6,2013-03-15 01:21:35
12072,E,12,136,472,241,242,241,22,1.0,653.7,2013-03-15 01:21:57
12073,C,0,6776331,242,242,243,242,0,0.0,653.7,2013-03-15 01:21:57
12074,E,12,398,241,239,241,239,284,1.0,655.9,2013-03-15 01:26:41
12075,C,0,6775342,242,242,242,242,0,0.0,655.9,2013-03-15 01:26:41
12076,E,6,173,472,239,472,239,79,0.0,656.4,2013-03-15 01:28:00
12077,C,0,6774709,242,242,242,242,1,0.0,656.4,2013-03-15 01:28:01
12078,E,18,588,243,240,241,240,18,1.0,656.5,2013-03-15 01:28:19
12079,C,0,6779240,242,242,243,242,0,0.0,656.5,2013-03-15 01:28:19
12080,E,19,174,472,241,243,241,621,0.0,662.3,2013-03-15 01:38:40
12081,C,0,6773656,242,242,242,242,1,0.0,662.3,2013-03-15 01:38:41
12082,E,12,1207,242,241,242,241,127,1.0,662.4,2013-03-15 01:40:48
12083,C,0,6771234,242,243,243,242,0,0.0,662.4,2013-03-15 01:40:48
12084,E,6,456,472,242,243,242,131,1.0,661.7,2013-03-15 01:42:59
12085,C,0,6777741,242,242,243,242,0,0.0,661.7,2013-03-15 01:42:59
12086,E,13,198,248,243,243,243,475,1.0,663.4,2013-03-15 01:50:54
12087,C,0,6779216,242,242,243,242,1,0.0,663.4,2013-03-15 01:50:55
12088,E,36,1401,242,239,243,239,872,1.0,659.1,2013-03-15 02:05:27
12089,C,0,6791507,242,242,243,242,1,0.0,659.1,2013-03-15 02:05:28
12090,E,8,346,243,240,240,240,177,1.0,655.1,2013-03-15 02:08:25
12091,C,0,6787463,242,242,242,242,1,0.0,655.1,2013-03-15 02:08:26
12092,E,20,2007,241,238,241,238,49,1.0,654.6,2013-03-15 02:09:15
12093,C,0,6791666,242,242,243,242,0,0.0,654.6,2013-03-15 02:09:15
12094,E,6,757,240,238,240,238,118,1.0,653.9,2013-03-15 02:11:13
12095,C,0,6792023,242,242,243,242,1,0.0,653.9,2013-03-15 02:11:14
12096,E,25,1297,242,240,241,240,359,1.0,655.6,2013-03-15 02:17:13
12097,C,0,6802754,242,242,242,242,0,0.0,655.6,2013-03-15 02:17:13
12098,L,5,2516,242,242,472,242,320,0.0,390.1,2013-03-15 20:30:40
12099,C,0,5983184,242,242,242,242,0,0.0,390.1,2013-03-15 20:30:40
12100,E,32,1232,240,239,240,239,65,1.0,387.1,2013-03-15 20:31:45
12101,C,0,5996911,242,243,243,242,0,0.0,387.1,2013-03-15 20:31:45
12102,E,30,2567,243,243,243,243,191,1.0,385.6,2013-03-15 20:34:56
12103,C,0,6061670,242,242,243,242,1,0.0,385.6,2013-03-15 20:34:57
12104,D,5,31,258,254,262,254,55,0.0,386.5,2013-03-15 20:35:52
12105,C,0,5961649,242,242,243,242,0,0.0,386.5,2013-03-15 20:35:52
12106,E,70,12445,242,242,242,242,216,1.0,386.3,2013-03-15 20:39:28
12107,C,0,6114969,242,242,243,242,1,0.0,386.3,2013-03-15 20:39:29
12108,L,5,3503,243,243,244,243,122,0.0,391.7,2013-03-15 20:41:31
12109,C,0,6091419,242,242,242,242,1,0.0,391.7,2013-03-15 20:41:32
12110,L,5,4241,242,242,243,242,13,0.0,389.2,2013-03-15 20:41:45
12111,C,0,6089760,242,242,243,242,0,0.0,389.2,2013-03-15 20:41:45
12112,L,5,4808,240,240,240,240,21,0.0,387.9,2013-03-15 20:42:06
12113,C,0,6102403,242,242,242,242,0,0.0,387.9,2013-03-15 20:42:06
12114,E,14,384,256,242,472,242,156,0.0,382.1,2013-03-15 20:44:42
12115,C,0,5864913,242,243,243,242,0,0.0,382.1,2013-03-15 20:44:42
12116,E,8,523,472,240,240,240,56,1.0,383.8,2013-03-15 20:45:38
12117,C,0,6118529,242,242,243,242,1,0.0,383.8,2013-03-15 20:45:39
12118,L,5,1334,242,472,472,242,32,0.0,383.0,2013-03-15 20:46:11
12119,C,0,6106153,242,242,242,242,1,0.0,383.0,2013-03-15 20:46:12
12120,E,16,835,243,242,242,242,19,1.0,382.8,2013-03-15 20:46:31
12121,C,0,6125130,242,242,243,242,0,0.0,382.8,2013-03-15 20:46:31
12122,L,5,3437,241,241,241,241,162,0.0,385.8,2013-03-15 20:49:13
12123,C,0,6112054,242,242,243,242,1,0.0,385.8,2013-03-15 20:49:14
12124,L,4,488,239,239,472,239,97,0.0,386.2,2013-03-15 20:50:51
12125,C,0,6123627,242,242,242,242,1,0.0,386.2,2013-03-15 20:50:52
12126,E,17,587,242,240,472,240,20,1.0,385.5,2013-03-15 20:51:12
12127,C,0,6113734,242,242,243,242,0,0.0,385.5,2013-03-15 20:51:12
12128,L,5,3207,241,241,241,241,8,0.0,384.9,2013-03-15 20:51:20
12129,C,0,6132608,242,242,243,242,1,0.0,384.9,2013-03-15 20:51:21
12130,E,15,554,245,240,242,240,52,1.0,382.9,2013-03-15 20:52:13
12131,C,0,6102490,242,242,243,242,1,0.0,382.9,2013-03-15 20:52:14
12132,L,5,1595,242,242,242,242,27,0.0,381.6,2013-03-15 20:52:41
12133,C,0,6111714,242,242,243,242,1,0.0,381.6,2013-03-15 20:52:42
12134,L,7,4013,240,240,241,240,26,0.0,380.9,2013-03-15 20:53:08
12135,C,0,6143717,242,242,243,242,0,0.0,380.9,2013-03-15 20:53:08
12136,L,4,592,241,241,242,241,38,0.0,379.8,2013-03-15 20:53:46
12137,C,0,6132843,242,242,242,242,1,0.0,379.8,2013-03-15 20:53:47
12138,L,5,2516,242,241,472,241,129,0.0,377.1,2013-03-15 20:55:56
12139,C,0,6107473,242,243,243,242,0,0.0,377.1,2013-03-15 20:55:56
12140,L,4,1964,243,243,244,243,20,0.0,377.9,2013-03-15 20:56:16
12141,C,0,6124589,242,242,243,242,0,0.0,377.9,2013-03-15 20:56:16
12142,L,4,1026,243,243,243,243,231,0.0,377.9,2013-03-15 21:00:07
12143,C,0,6103276,242,242,242,242,1,0.0,377.9,2013-03-15 21:00:08
12144,L,5,13596,242,242,242,242,55,0.0,380.2,2013-03-15 21:01:03
12145,C,0,6122219,242,242,242,242,1,0.0,380.2,2013-03-15 21:01:04
12146,L,5,4975,241,241,241,241,144,0.0,379.7,2013-03-15 21:03:28
12147,C,0,6136947,242,243,243,242,1,0.0,379.7,2013-03-15 21:03:29
12148,L,5,3868,243,243,243,243,12,0.0,380.1,2013-03-15 21:03:41
12149,C,0,6130411,242,242,242,242,0,0.0,380.1,2013-03-15 21:03:41
12150,L,5,5058,241,241,241,241,43,0.0,380.7,2013-03-15 21:04:24
12151,C,0,6129040,242,242,243,242,1,0.0,380.7,2013-03-15 21:04:25
12152,L,5,3214,242,242,243,242,162,0.0,380.8,2013-03-15 21:07:07
12153,C,0,6155132,242,242,242,242,1,0.0,380.8,2013-03-15 21:07:08
12154,L,5,3486,242,242,243,242,50,0.0,383.6,2013-03-15 21:07:58
12155,C,0,6152496,242,242,243,242,0,0.0,383.6,2013-03-15 21:07:58
12156,L,4,796,241,241,242,241,32,0.0,390.3,2013-03-15 21:08:30
12157,C,0,6144376,242,242,243,242,0,0.0,390.3,2013-03-15 21:08:30
12158,L,5,2631,243,242,243,242,9,0.0,389.4,2013-03-15 21:08:39
12159,C,0,6132282,242,242,242,242,1,0.0,389.4,2013-03-15 21:08:40
12160,L,5,5516,243,243,243,243,42,0.0,389.1,2013-03-15 21:09:22
12161,C,0,6146106,242,242,243,242,1,0.0,389.1,2013-03-15 21:09:23
12162,L,4,3146,243,242,242,242,226,0.0,382.1,2013-03-15 21:13:09
12163,C,0,6152914,242,242,243,242,0,0.0,382.1,2013-03-15 21:13:09
12164,L,5,965,243,243,243,243,50,0.0,386.3,2013-03-15 21:13:59
12165,C,0,6128866,242,242,242,242,1,0.0,386.3,2013-03-15 21:14:00
12166,E,30,1112,241,239,241,239,45,1.0,386.8,2013-03-15 21:14:45
12167,C,0,6139206,242,242,243,242,0,0.0,386.8,2013-03-15 21:14:45
12168,L,5,4594,240,240,240,240,6,0.0,386.6,2013-03-15 21:14:51
12169,C,0,6132722,242,242,243,242,1,0.0,386.6,2013-03-15 21:14:52
12170,L,5,2446,239,240,240,239,39,0.0,386.8,2013-03-15 21:15:31
12171,C,0,6164325,242,242,243,242,1,0.0,386.8,2013-03-15 21:15:32
12172,E,17,309,241,243,472,241,7,1.0,386.8,2013-03-15 21:15:39
12173,C,0,6162813,242,242,243,242,0,0.0,386.8,2013-03-15 21:15:39
12174,E,41,7295,239,238,239,238,10,1.0,386.8,2013-03-15 21:15:49
12175,C,0,6165780,242,242,242,242,1,0.0,386.8,2013-03-15 21:15:50
12176,L,5,1647,239,239,240,239,70,0.0,386.9,2013-03-15 21:17:00
12177,C,0,6147109,242,242,243,242,0,0.0,386.9,2013-03-15 21:17:00
12178,L,4,2849,240,241,241,240,35,0.0,387.3,2013-03-15 21:17:35
12179,C,0,6173870,242,242,243,242,0,0.0,387.3,2013-03-15 21:17:35
12180,E,19,1644,241,240,241,240,155,1.0,385.5,2013-03-15 21:20:10
12181,C,0,6134790,242,242,242,242,0,0.0,385.5,2013-03-15 21:20:10
12182,L,5,3439,241,241,242,241,19,0.0,383.2,2013-03-15 21:20:29
12183,C,0,6142937,242,242,243,242,0,0.0,383.2,2013-03-15 21:20:29
12184,L,4,1374,243,243,244,243,3,0.0,383.1,2013-03-15 21:20:32
12185,C,0,6168760,242,242,243,242,1,0.0,383.1,2013-03-15 21:20:33
12186,L,5,3441,243,243,243,243,33,0.0,382.8,2013-03-15 21:21:06
12187,C,0,6159403,242,242,243,242,0,0.0,382.8,2013-03-15 21:21:06
12188,L,5,1687,241,242,242,241,62,0.0,381.0,2013-03-15 21:22:08
12189,C,0,6165772,242,242,243,242,0,0.0,381.0,2013-03-15 21:22:08
12190,L,5,3546,240,240,240,240,103,0.0,380.8,2013-03-15 21:23:51
12191,C,0,6140295,242,242,243,242,0,0.0,380.8,2013-03-15 21:23:51
12192,L,5,5118,241,241,241,241,16,0.0,381.3,2013-03-15 21:24:07
12193,C,0,6177163,242,242,243,242,1,0.0,381.3,2013-03-15 21:24:08
12194,E,5,662,240,239,472,239,10,0.0,381.9,2013-03-15 21:24:18
12195,C,0,6178319,242,242,243,242,1,0.0,381.9,2013-03-15 21:24:19
12196,L,5,1866,243,243,472,243,9,0.0,382.1,2013-03-15 21:24:28
12197,C,0,6148398,242,242,242,242,1,0.0,382.1,2013-03-15 21:24:29
12198,E,8,198,472,239,239,239,123,1.0,379.8,2013-03-15 21:26:32
12199,C,0,6185891,242,242,243,242,0,0.0,379.8,2013-03-15 21:26:32
12200,L,5,8105,242,242,242,242,46,0.0,383.4,2013-03-15 21:27:18
12201,C,0,6115385,242,242,243,242,1,0.0,383.4,2013-03-15 21:27:19
12202,L,5,4777,242,242,242,242,16,0.0,384.5,2013-03-15 21:27:35
12203,C,0,6103228,242,242,243,242,0,0.0,384.5,2013-03-15 21:27:35
12204,L,4,714,242,241,242,241,11,0.0,385.2,2013-03-15 21:27:46
12205,C,0,6114820,242,242,243,242,1,0.0,385.2,2013-03-15 21:27:47
12206,E,5,800,243,243,472,243,45,0.0,385.5,2013-03-15 21:28:32
12207,C,0,6116311,242,242,243,242,1,0.0,385.5,2013-03-15 21:28:33
12208,L,5,1089,240,240,240,240,43,0.0,384.8,2013-03-15 21:29:16
12209,C,0,6103891,242,242,242,242,0,0.0,384.8,2013-03-15 21:29:16
12210,E,45,4730,242,242,243,242,46,1.0,384.7,2013-03-15 21:30:02
12211,C,0,6113862,242,242,243,242,0,0.0,384.7,2013-03-15 21:30:02
12212,L,5,1214,241,241,241,241,15,0.0,381.5,2013-03-15 21:30:17
12213,C,0,6118769,242,242,243,242,0,0.0,381.5,2013-03-15 21:30:17
12214,L,4,2621,242,242,243,242,6,0.0,380.4,2013-03-15 21:30:23
12215,C,0,6105852,242,242,243,242,1,0.0,380.4,2013-03-15 21:30:24
12216,L,5,2338,242,243,472,242,31,0.0,379.5,2013-03-15 21:30:55
12217,C,0,6090518,242,242,242,242,1,0.0,379.5,2013-03-15 21:30:56
12218,E,14,287,472,238,240,238,4,1.0,379.6,2013-03-15 21:31:00
12219,C,0,6096653,242,243,243,242,0,0.0,379.6,2013-03-15 21:31:00
12220,L,6,2297,242,242,243,242,30,0.0,379.7,2013-03-15 21:31:30
12221,C,0,6094181,242,242,243,242,0,0.0,379.7,2013-03-15 21:31:30
12222,L,4,608,243,243,472,243,15,0.0,379.6,2013-03-15 21:31:45
12223,C,0,6121164,242,243,243,242,1,0.0,379.6,2013-03-15 21:31:46
12224,L,5,952,243,243,243,243,43,0.0,382.7,2013-03-15 21:32:29
12225,C,0,6100470,242,242,243,242,0,0.0,382.7,2013-03-15 21:32:29
12226,L,5,1589,243,243,244,243,25,0.0,382.7,2013-03-15 21:32:54
12227,C,0,6109877,242,242,242,242,1,0.0,382.7,2013-03-15 21:32:55
12228,L,6,1507,240,240,240,240,99,0.0,381.9,2013-03-15 21:34:34
12229,C,0,6113134,242,242,243,242,0,0.0,381.9,2013-03-15 21:34:34
12230,L,5,2775,241,241,242,241,16,0.0,381.5,2013-03-15 21:34:50
12231,C,0,6113480,242,242,242,242,1,0.0,381.5,2013-03-15 21:34:51
12232,L,4,2023,240,241,472,240,10,0.0,381.5,2013-03-15 21:35:01
12233,C,0,6111284,242,242,243,242,1,0.0,381.5,2013-03-15 21:35:02
12234,L,4,1283,241,241,472,241,29,0.0,383.5,2013-03-15 21:35:31
12235,C,0,6092878,242,242,243,242,0,0.0,383.5,2013-03-15 21:35:31
12236,L,5,1856,242,242,243,242,21,0.0,384.7,2013-03-15 21:35:52
12237,C,0,6120466,242,242,242,242,0,0.0,384.7,2013-03-15 21:35:52
12238,L,5,1909,242,242,472,242,51,0.0,383.2,2013-03-15 21:36:43
12239,C,0,6120825,242,242,243,242,0,0.0,383.2,2013-03-15 21:36:43
12240,L,4,1296,240,472,472,240,19,0.0,384.2,2013-03-15 21:37:02
12241,C,0,6108796,242,242,242,242,0,0.0,384.2,2013-03-15 21:37:02
12242,L,5,1583,241,241,241,241,51,0.0,384.4,2013-03-15 21:37:53
12243,C,0,6169632,242,242,242,242,0,0.0,384.4,2013-03-15 21:37:53
12244,E,17,625,243,242,245,242,25,1.0,384.6,2013-03-15 21:38:18
12245,C,0,6164555,242,243,243,242,1,0.0,384.6,2013-03-15 21:38:19
12246,L,5,1483,240,240,472,240,6,0.0,384.6,2013-03-15 21:38:25
12247,C,0,6170450,242,242,242,242,0,0.0,384.6,2013-03-15 21:38:25
12248,L,5,1739,243,242,472,242,22,0.0,384.8,2013-03-15 21:38:47
12249,C,0,6184032,242,242,243,242,0,0.0,384.8,2013-03-15 21:38:47
12250,L,5,6271,241,241,241,241,17,0.0,384.7,2013-03-15 21:39:04
12251,C,0,6183154,242,243,243,242,0,0.0,384.7,2013-03-15 21:39:04
12252,E,6,467,241,241,472,241,70,0.0,383.7,2013-03-15 21:40:14
12253,C,0,6181776,242,242,243,242,0,0.0,383.7,2013-03-15 21:40:14
12254,L,6,2087,243,242,243,242,1,0.0,383.4,2013-03-15 21:40:15
12255,C,0,6173443,242,242,242,242,0,0.0,383.4,2013-03-15 21:40:15
12256,L,5,1847,242,242,243,242,78,0.0,382.4,2013-03-15 21:41:33
12257,C,0,6187014,242,242,242,242,0,0.0,382.4,2013-03-15 21:41:33
12258,L,5,2703,240,240,240,240,15,0.0,383.6,2013-03-15 21:41:48
12259,C,0,6185598,242,242,242,242,0,0.0,383.6,2013-03-15 21:41:48
12260,L,5,2314,241,472,472,241,33,0.0,381.4,2013-03-15 21:42:21
12261,C,0,6217065,242,242,243,242,0,0.0,381.4,2013-03-15 21:42:21
12262,L,5,3706,241,241,242,241,29,0.0,384.6,2013-03-15 21:42:50
12263,C,0,6187381,242,242,243,242,0,0.0,384.6,2013-03-15 21:42:50
12264,L,5,4650,242,242,242,242,41,0.0,383.1,2013-03-15 21:43:31
12265,C,0,6187503,242,242,243,242,1,0.0,383.1,2013-03-15 21:43:32
12266,L,5,4829,243,243,243,243,13,0.0,381.0,2013-03-15 21:43:45
12267,C,0,6182293,242,242,243,242,0,0.0,381.0,2013-03-15 21:43:45
12268,L,5,1407,239,239,240,239,53,0.0,382.5,2013-03-15 21:44:38
12269,C,0,6198550,242,242,243,242,0,0.0,382.5,2013-03-15 21:44:38
12270,E,20,1067,242,241,241,241,22,1.0,383.8,2013-03-15 21:45:00
12271,C,0,6184079,242,242,242,242,0,0.0,383.8,2013-03-15 21:45:00
12272,L,4,1229,240,240,240,240,9,0.0,384.2,2013-03-15 21:45:09
12273,C,0,6183481,242,242,243,242,0,0.0,384.2,2013-03-15 21:45:09
12274,E,12,377,472,238,239,238,42,1.0,383.9,2013-03-15 21:45:51
12275,C,0,6183471,242,242,243,242,1,0.0,383.9,2013-03-15 21:45:52
12276,L,4,577,241,241,243,241,17,0.0,384.7,2013-03-15 21:46:09
12277,C,0,6180596,242,242,243,242,0,0.0,384.7,2013-03-15 21:46:09
12278,E,8,361,241,240,241,240,30,1.0,383.7,2013-03-15 21:46:39
12279,C,0,6180707,242,243,243,242,0,0.0,383.7,2013-03-15 21:46:39
12280,L,5,3421,242,242,242,242,2,0.0,383.7,2013-03-15 21:46:41
12281,C,0,6193144,242,242,243,242,1,0.0,383.7,2013-03-15 21:46:42
12282,L,5,902,242,241,472,241,44,0.0,384.6,2013-03-15 21:47:26
12283,C,0,6200554,242,242,242,242,1,0.0,384.6,2013-03-15 21:47:27
12284,L,5,2662,240,240,472,240,35,0.0,383.9,2013-03-15 21:48:02
12285,C,0,6218808,242,242,242,242,0,0.0,383.9,2013-03-15 21:48:02
12286,L,5,2339,242,242,472,242,7,0.0,382.9,2013-03-15 21:48:09
12287,C,0,6212704,242,242,243,242,0,0.0,382.9,2013-03-15 21:48:09
12288,L,4,911,244,472,472,244,24,0.0,382.4,2013-03-15 21:48:33
12289,C,0,6210628,242,242,243,242,1,0.0,382.4,2013-03-15 21:48:34
12290,L,5,1132,242,242,472,242,35,0.0,380.9,2013-03-15 21:49:09
12291,C,0,6204506,242,242,243,242,0,0.0,380.9,2013-03-15 21:49:09
12292,L,5,2822,243,243,244,243,5,0.0,380.1,2013-03-15 21:49:14
12293,C,0,6211521,242,242,243,242,1,0.0,380.1,2013-03-15 21:49:15
12294,L,5,4666,240,240,240,240,40,0.0,380.2,2013-03-15 21:49:55
12295,C,0,6180841,242,242,243,242,0,0.0,380.2,2013-03-15 21:49:55
12296,L,4,1510,244,243,246,243,15,0.0,380.2,2013-03-15 21:50:10
12297,C,0,6180212,242,242,242,242,0,0.0,380.2,2013-03-15 21:50:10
12298,E,20,16520,241,241,241,241,23,1.0,381.7,2013-03-15 21:50:33
12299,C,0,6201378,242,242,243,242,1,0.0,381.7,2013-03-15 21:50:34
12300,L,4,1213,241,241,241,241,171,0.0,377.1,2013-03-15 21:53:25
12301,C,0,6165985,242,242,243,242,0,0.0,377.1,2013-03-15 21:53:25
12302,E,5,490,243,242,243,242,25,0.0,376.5,2013-03-15 21:53:50
12303,C,0,6187122,242,242,243,242,0,0.0,376.5,2013-03-15 21:53:50
12304,L,5,4567,241,241,241,241,13,0.0,376.5,2013-03-15 21:54:03
12305,C,0,6197712,242,242,243,242,0,0.0,376.5,2013-03-15 21:54:03
12306,E,20,408,472,239,241,239,16,1.0,377.4,2013-03-15 21:54:19
12307,C,0,6188721,242,242,243,242,0,0.0,377.4,2013-03-15 21:54:19
12308,E,5,746,243,243,243,243,28,0.0,378.7,2013-03-15 21:54:47
12309,C,0,6205600,242,243,243,242,0,0.0,378.7,2013-03-15 21:54:47
12310,E,6,1190,240,239,240,239,8,0.0,379.3,2013-03-15 21:54:55
12311,C,0,6186655,242,242,243,242,0,0.0,379.3,2013-03-15 21:54:55
12312,L,4,1633,242,240,472,240,3,0.0,379.6,2013-03-15 21:54:58
12313,C,0,6203134,242,242,243,242,1,0.0,379.6,2013-03-15 21:54:59
12314,L,4,1988,241,240,241,240,23,0.0,381.8,2013-03-15 21:55:22
12315,C,0,6208299,242,242,242,242,1,0.0,381.8,2013-03-15 21:55:23
12316,L,4,1399,243,243,243,243,13,0.0,381.9,2013-03-15 21:55:36
12317,C,0,6210596,242,242,243,242,0,0.0,381.9,2013-03-15 21:55:36
12318,L,5,4925,240,240,240,240,6,0.0,381.7,2013-03-15 21:55:42
12319,C,0,6206200,242,242,242,242,1,0.0,381.7,2013-03-15 21:55:43
12320,L,4,1528,243,243,244,243,64,0.0,378.1,2013-03-15 21:56:47
12321,C,0,6188664,242,242,242,242,0,0.0,378.1,2013-03-15 21:56:47
12322,L,5,2618,239,239,240,239,20,0.0,378.2,2013-03-15 21:57:07
12323,C,0,6212524,242,242,243,242,1,0.0,378.2,2013-03-15 21:57:08
12324,L,4,1403,240,240,240,240,48,0.0,377.6,2013-03-15 21:57:56
12325,C,0,6181712,242,242,243,242,0,0.0,377.6,2013-03-15 21:57:56
12326,L,4,1976,241,241,472,241,42,0.0,378.5,2013-03-15 21:58:38
12327,C,0,6190525,242,242,243,242,0,0.0,378.5,2013-03-15 21:58:38
12328,L,5,1469,240,240,472,240,32,0.0,381.6,2013-03-15 21:59:10
12329,C,0,6203052,242,242,242,242,0,0.0,381.6,2013-03-15 21:59:10
12330,L,5,1024,240,240,472,240,24,0.0,383.8,2013-03-15 21:59:34
12331,C,0,6189186,242,242,243,242,1,0.0,383.8,2013-03-15 21:59:35
12332,L,5,3033,240,240,241,240,17,0.0,382.6,2013-03-15 21:59:52
12333,C,0,6209771,242,242,242,242,0,0.0,382.6,2013-03-15 21:59:52
12334,L,4,935,243,242,472,242,40,0.0,381.2,2013-03-15 22:00:32
12335,C,0,6182668,242,242,242,242,0,0.0,381.2,2013-03-15 22:00:32
12336,L,5,2936,242,242,242,242,87,0.0,380.6,2013-03-15 22:01:59
12337,C,0,6206397,242,242,243,242,0,0.0,380.6,2013-03-15 22:01:59
12338,L,5,972,241,240,472,240,9,0.0,380.2,2013-03-15 22:02:08
