,EID,GPS,kod1,kod2,kod3,kod4,high,cur,temp,strTime,Uhigh,H,UTC,cur52,Dt,Atotal,TG5time,TL2time,TL3time,TRIGGER,Amax,Fifo_err,I_coef,cur_n
1758,27506,22:35:47,612,3435,3731,1024,-27.33,1.5190000000000001,1.2,22:35:47,-29.229999999999997,137.6,22:35:47,148.0,3,188,472,239,472,239,182,0,0.9714548736721735,1.4756399531080318
1759,27508,22:35:48,612,3435,3731,1024,-27.33,1.5190000000000001,1.2,22:35:48,-29.229999999999997,137.6,22:35:48,148.0,4,401,472,243,244,243,166,0,0.9714548736721735,1.4756399531080318
1760,27510,22:35:50,612,3435,3731,1024,-27.33,1.5190000000000001,1.2,22:35:50,-29.229999999999997,137.6,22:35:50,148.0,2,86,472,242,472,242,173,0,0.9714548736721735,1.4756399531080318
1761,27512,22:35:51,612,3435,3731,1024,-27.33,1.5190000000000001,1.2,22:35:51,-29.229999999999997,137.7,22:35:51,148.0,2,73,472,240,472,240,156,0,0.9714548736721735,1.4756399531080318
1762,27516,22:35:54,612,3435,3731,1024,-27.33,1.5190000000000001,1.2,22:35:54,-29.229999999999997,137.7,22:35:54,148.0,5,368,472,242,472,242,132,0,0.9714548736721735,1.4756399531080318
1763,27518,22:35:56,612,3435,3731,1024,-27.33,1.5190000000000001,1.2,22:35:56,-29.229999999999997,137.7,22:35:56,148.0,4,2591,242,241,242,241,793,0,0.9714548736721735,1.4756399531080318
1764,27520,22:35:57,612,3435,3731,1024,-27.33,1.5190000000000001,1.2,22:35:57,-29.229999999999997,137.7,22:35:57,148.0,4,277,472,233,472,233,175,0,0.9714548736721735,1.4756399531080318
1765,27524,22:36:02,612,3435,3731,1024,-27.33,1.5190000000000001,1.2,22:36:02,-29.229999999999997,137.7,22:36:02,148.0,3,1449,472,240,241,240,637,0,0.9714548736721735,1.4756399531080318
1766,27530,22:36:08,612,3435,3731,1024,-27.33,1.5190000000000001,1.2,22:36:08,-29.229999999999997,137.6,22:36:08,148.0,3,1262,472,244,472,244,272,0,0.9714548736721735,1.4756399531080318
1767,27532,22:36:12,612,3435,3731,1024,-27.33,1.5190000000000001,1.2,22:36:12,-29.229999999999997,137.6,22:36:12,148.0,4,276,472,227,243,227,151,0,0.9714548736721735,1.4756399531080318
1768,27534,22:36:13,612,3435,3731,1024,-27.33,1.5190000000000001,1.2,22:36:13,-29.229999999999997,137.6,22:36:13,148.0,3,197,472,233,472,233,161,0,0.9714548736721735,1.4756399531080318
1769,27536,22:36:14,612,3435,3731,1024,-27.33,1.5190000000000001,1.2,22:36:14,-29.229999999999997,137.6,22:36:14,148.0,2,2462,472,237,244,237,156,0,0.9714548736721735,1.4756399531080318
1770,27538,22:36:15,612,3435,3731,1024,-27.33,1.5190000000000001,1.2,22:36:15,-29.229999999999997,137.6,22:36:15,148.0,7,461,472,221,243,221,137,0,0.9714548736721735,1.4756399531080318
1771,27540,22:36:18,612,3429,3732,1023,-27.33,1.5190000000000001,1.2,22:36:18,-29.229999999999997,137.6,22:36:18,151.0,6,442,472,242,472,242,172,0,0.9714548736721735,1.4756399531080318
1772,27544,22:36:23,612,3429,3732,1023,-27.33,1.5190000000000001,1.2,22:36:23,-29.229999999999997,137.6,22:36:23,151.0,5,331,472,230,472,230,131,0,0.9714548736721735,1.4756399531080318
1773,27546,22:36:26,612,3429,3732,1023,-27.33,1.5190000000000001,1.2,22:36:26,-29.229999999999997,137.6,22:36:26,151.0,1,41,472,231,472,231,140,0,0.9714548736721735,1.4756399531080318
1774,27550,22:36:30,612,3429,3732,1023,-27.33,1.5190000000000001,1.2,22:36:30,-29.229999999999997,137.6,22:36:30,151.0,5,256,472,240,473,240,157,0,0.9714548736721735,1.4756399531080318
1775,27552,22:36:31,612,3429,3732,1023,-27.33,1.5190000000000001,1.2,22:36:31,-29.229999999999997,137.6,22:36:31,151.0,5,341,472,242,472,242,162,0,0.9714548736721735,1.4756399531080318
1776,27554,22:36:34,612,3429,3732,1023,-27.33,1.5190000000000001,1.2,22:36:34,-29.229999999999997,137.6,22:36:34,151.0,8,500,472,235,241,235,150,0,0.9714548736721735,1.4756399531080318
1777,27556,22:36:35,612,3429,3732,1023,-27.33,1.5190000000000001,1.2,22:36:35,-29.229999999999997,137.6,22:36:35,151.0,3,1858,472,243,472,243,479,0,0.9714548736721735,1.4756399531080318
1778,27558,22:36:36,612,3429,3732,1023,-27.33,1.5190000000000001,1.2,22:36:36,-29.229999999999997,137.6,22:36:36,151.0,2,1851,472,244,244,244,633,0,0.9714548736721735,1.4756399531080318
1779,27560,22:36:36,612,3429,3732,1023,-27.33,1.5190000000000001,1.2,22:36:36,-29.229999999999997,137.6,22:36:36,151.0,4,498,472,242,472,242,171,0,0.9714548736721735,1.4756399531080318
1780,27562,22:36:38,612,3429,3732,1023,-27.33,1.5190000000000001,1.2,22:36:38,-29.229999999999997,137.6,22:36:38,151.0,7,522,472,243,472,243,159,0,0.9714548736721735,1.4756399531080318
1781,27566,22:36:41,612,3429,3732,1023,-27.33,1.5190000000000001,1.2,22:36:41,-29.229999999999997,137.7,22:36:41,151.0,1,26,472,243,243,243,469,0,0.9714548736721735,1.4756399531080318
1782,27568,22:36:42,612,3429,3732,1023,-27.33,1.5190000000000001,1.2,22:36:42,-29.229999999999997,137.7,22:36:42,151.0,3,237,472,239,472,239,165,0,0.9714548736721735,1.4756399531080318
1783,27572,22:36:48,612,3429,3732,1023,-27.33,1.5190000000000001,1.2,22:36:48,-29.229999999999997,137.7,22:36:48,151.0,8,591,472,230,472,230,157,0,0.9714548736721735,1.4756399531080318
1784,27578,22:36:50,612,3429,3732,1023,-27.33,1.5190000000000001,1.2,22:36:50,-29.229999999999997,137.7,22:36:50,151.0,4,245,472,236,472,236,152,0,0.9714548736721735,1.4756399531080318
1785,27580,22:36:51,612,3429,3732,1023,-27.33,1.5190000000000001,1.2,22:36:51,-29.229999999999997,137.7,22:36:51,151.0,4,353,472,242,473,242,155,0,0.9714548736721735,1.4756399531080318
1786,27586,22:36:55,612,3429,3732,1023,-27.33,1.5190000000000001,1.2,22:36:55,-29.229999999999997,137.8,22:36:55,151.0,5,281,472,238,243,238,162,0,0.9714548736721735,1.4756399531080318
1787,27588,22:36:58,612,3429,3732,1023,-27.33,1.5190000000000001,1.2,22:36:58,-29.229999999999997,137.8,22:36:58,151.0,4,3329,241,240,240,240,776,0,0.9714548736721735,1.4756399531080318
1788,27592,22:37:02,612,3429,3732,1023,-27.33,1.5190000000000001,1.2,22:37:02,-29.229999999999997,137.8,22:37:02,151.0,2,121,472,241,473,241,155,0,0.9714548736721735,1.4756399531080318
1789,27596,22:37:04,612,3429,3732,1023,-27.33,1.5190000000000001,1.2,22:37:04,-29.229999999999997,137.8,22:37:04,151.0,8,546,472,241,241,241,185,0,0.9714548736721735,1.4756399531080318
1790,27598,22:37:05,612,3429,3732,1023,-27.33,1.5190000000000001,1.2,22:37:05,-29.229999999999997,137.8,22:37:05,151.0,4,294,472,243,472,243,190,0,0.9714548736721735,1.4756399531080318
1791,27602,22:37:08,612,3429,3732,1023,-27.33,1.5190000000000001,1.2,22:37:08,-29.229999999999997,137.8,22:37:08,151.0,18,1378,472,241,472,241,148,0,0.9714548736721735,1.4756399531080318
1792,27606,22:37:10,612,3429,3732,1023,-27.33,1.5190000000000001,1.2,22:37:10,-29.229999999999997,137.8,22:37:10,151.0,2,1777,472,238,472,238,164,0,0.9714548736721735,1.4756399531080318
1793,27608,22:37:21,618,3437,3731,1026,-27.24,1.474,1.3,22:37:21,-29.139999999999997,137.9,22:37:21,151.0,2,981,472,228,473,228,142,0,1.0,1.474
1794,27610,22:37:23,618,3437,3731,1026,-27.24,1.474,1.3,22:37:23,-29.139999999999997,137.9,22:37:23,151.0,2,51,472,232,242,232,135,0,1.0,1.474
1795,27614,22:37:27,618,3437,3731,1026,-27.24,1.474,1.3,22:37:27,-29.139999999999997,137.9,22:37:27,151.0,4,351,472,241,473,241,178,0,1.0,1.474
1796,27616,22:37:28,618,3437,3731,1026,-27.24,1.474,1.3,22:37:28,-29.139999999999997,137.9,22:37:28,151.0,5,2366,472,241,241,241,565,0,1.0,1.474
1797,27618,22:37:28,618,3437,3731,1026,-27.24,1.474,1.3,22:37:28,-29.139999999999997,137.9,22:37:28,151.0,8,603,472,244,472,244,203,0,1.0,1.474
1798,27622,22:37:36,618,3437,3731,1026,-27.24,1.474,1.3,22:37:36,-29.139999999999997,137.9,22:37:36,151.0,8,656,472,242,472,242,160,0,1.0,1.474
1799,27624,22:37:42,618,3437,3731,1026,-27.24,1.474,1.3,22:37:42,-29.139999999999997,137.9,22:37:42,151.0,4,281,472,241,472,241,166,0,1.0,1.474
1800,27626,22:37:43,618,3437,3731,1026,-27.24,1.474,1.3,22:37:43,-29.139999999999997,137.9,22:37:43,151.0,9,482,472,228,242,228,159,0,1.0,1.474
1801,27628,22:37:46,618,3437,3731,1026,-27.24,1.474,1.3,22:37:46,-29.139999999999997,137.8,22:37:46,151.0,2,168,472,238,473,238,149,0,1.0,1.474
1802,27630,22:37:47,618,3437,3731,1026,-27.24,1.474,1.3,22:37:47,-29.139999999999997,137.8,22:37:47,151.0,6,391,472,229,472,229,150,0,1.0,1.474
1803,27632,22:37:52,618,3437,3731,1026,-27.24,1.474,1.3,22:37:52,-29.139999999999997,137.8,22:37:52,151.0,1,25,472,239,472,239,140,0,1.0,1.474
1804,27636,22:37:54,618,3437,3731,1026,-27.24,1.474,1.3,22:37:54,-29.139999999999997,137.8,22:37:54,151.0,7,444,472,234,243,234,179,0,1.0,1.474
1805,27638,22:37:57,618,3437,3731,1026,-27.24,1.474,1.3,22:37:57,-29.139999999999997,137.7,22:37:57,151.0,5,8140,472,243,243,243,674,0,1.0,1.474
1806,27640,22:37:59,618,3437,3731,1026,-27.24,1.474,1.3,22:37:59,-29.139999999999997,137.7,22:37:59,151.0,4,224,472,229,473,229,191,0,1.0,1.474
1807,27644,22:38:01,618,3437,3731,1026,-27.24,1.474,1.3,22:38:01,-29.139999999999997,137.7,22:38:01,151.0,5,258,472,244,472,244,143,0,1.0,1.474
1808,27646,22:38:09,618,3437,3731,1026,-27.24,1.474,1.3,22:38:09,-29.139999999999997,137.6,22:38:09,151.0,5,1505,472,241,242,241,386,0,1.0,1.474
1809,27648,22:38:10,618,3437,3731,1026,-27.24,1.474,1.3,22:38:10,-29.139999999999997,137.6,22:38:10,151.0,6,450,472,222,243,222,141,0,1.0,1.474
1810,27650,22:38:14,618,3437,3731,1026,-27.24,1.474,1.3,22:38:14,-29.139999999999997,137.6,22:38:14,151.0,3,177,472,242,472,242,217,0,1.0,1.474
1811,27654,22:38:22,618,3437,3734,1024,-27.24,1.474,1.3,22:38:22,-29.139999999999997,137.5,22:38:22,148.0,3,273,472,242,472,242,157,0,1.0,1.474
1812,27656,22:38:24,618,3437,3734,1024,-27.24,1.474,1.3,22:38:24,-29.139999999999997,137.5,22:38:24,148.0,7,451,472,241,472,241,154,0,1.0,1.474
1813,27658,22:38:25,618,3437,3734,1024,-27.24,1.474,1.3,22:38:25,-29.139999999999997,137.5,22:38:25,148.0,6,493,472,243,472,243,153,0,1.0,1.474
1814,27664,22:38:32,618,3437,3734,1024,-27.24,1.474,1.3,22:38:32,-29.139999999999997,137.4,22:38:32,148.0,3,1181,472,243,473,243,518,0,1.0,1.474
1815,27666,22:38:37,618,3437,3734,1024,-27.24,1.474,1.3,22:38:37,-29.139999999999997,137.4,22:38:37,148.0,2,1553,472,243,243,243,647,0,1.0,1.474
1816,27668,22:38:47,618,3437,3734,1024,-27.24,1.474,1.3,22:38:47,-29.139999999999997,137.3,22:38:47,148.0,11,786,472,244,472,244,176,0,1.0,1.474
1817,27672,22:38:49,618,3437,3734,1024,-27.24,1.474,1.3,22:38:49,-29.139999999999997,137.3,22:38:49,148.0,2,74,472,241,472,241,164,0,1.0,1.474
1818,27674,22:38:49,618,3437,3734,1024,-27.24,1.474,1.3,22:38:49,-29.139999999999997,137.3,22:38:49,148.0,9,390,472,240,472,240,162,0,1.0,1.474
1819,27680,22:38:54,618,3437,3734,1024,-27.24,1.474,1.3,22:38:54,-29.139999999999997,137.3,22:38:54,148.0,3,1314,472,241,242,241,567,0,1.0,1.474
1820,27682,22:39:01,618,3437,3734,1024,-27.24,1.474,1.3,22:39:01,-29.139999999999997,137.3,22:39:01,148.0,10,552,472,222,244,222,179,0,1.0,1.474
1821,27686,22:39:08,618,3437,3734,1024,-27.24,1.474,1.3,22:39:08,-29.139999999999997,137.3,22:39:08,148.0,8,438,472,231,472,231,158,0,1.0,1.474
1822,27688,22:39:09,618,3437,3734,1024,-27.24,1.474,1.3,22:39:09,-29.139999999999997,137.3,22:39:09,148.0,11,523,472,232,472,232,138,0,1.0,1.474
1823,27694,22:39:31,618,3443,3733,1023,-27.24,1.474,1.3,22:39:31,-29.139999999999997,137.5,22:39:31,145.0,6,3711,245,243,244,243,712,0,1.0,1.474
1824,27698,22:39:36,618,3443,3733,1023,-27.24,1.474,1.3,22:39:36,-29.139999999999997,137.5,22:39:36,145.0,6,301,472,240,472,240,140,0,1.0,1.474
1825,27700,22:39:37,618,3443,3733,1023,-27.24,1.474,1.3,22:39:37,-29.139999999999997,137.5,22:39:37,145.0,5,1201,472,243,472,243,298,0,1.0,1.474
1826,27702,22:39:41,618,3443,3733,1023,-27.24,1.474,1.3,22:39:41,-29.139999999999997,137.5,22:39:41,145.0,2,118,472,224,472,224,167,0,1.0,1.474
1827,27704,22:39:43,618,3443,3733,1023,-27.24,1.474,1.3,22:39:43,-29.139999999999997,137.5,22:39:43,145.0,5,302,472,230,473,230,160,0,1.0,1.474
1828,27706,22:39:45,618,3443,3733,1023,-27.24,1.474,1.3,22:39:45,-29.139999999999997,137.5,22:39:45,145.0,5,361,472,231,473,231,140,0,1.0,1.474
1829,27708,22:39:55,618,3443,3733,1023,-27.24,1.474,1.3,22:39:55,-29.139999999999997,137.6,22:39:55,145.0,8,4973,243,243,243,243,763,0,1.0,1.474
1830,27710,22:39:56,618,3443,3733,1023,-27.24,1.474,1.3,22:39:56,-29.139999999999997,137.5,22:39:56,145.0,3,1645,472,241,472,241,639,0,1.0,1.474
1831,27712,22:39:57,618,3443,3733,1023,-27.24,1.474,1.3,22:39:57,-29.139999999999997,137.6,22:39:57,145.0,17,1174,472,244,472,244,212,0,1.0,1.474
1832,27714,22:40:00,618,3443,3733,1023,-27.24,1.474,1.3,22:40:00,-29.139999999999997,137.6,22:40:00,145.0,4,217,472,227,245,227,166,0,1.0,1.474
1833,27718,22:40:07,618,3443,3733,1023,-27.24,1.474,1.3,22:40:07,-29.139999999999997,137.6,22:40:07,145.0,4,370,472,242,472,242,192,0,1.0,1.474
1834,27720,22:40:11,618,3443,3733,1023,-27.24,1.474,1.3,22:40:11,-29.139999999999997,137.6,22:40:11,145.0,5,2884,472,241,241,241,689,0,1.0,1.474
1835,27722,22:40:12,618,3443,3733,1023,-27.24,1.474,1.3,22:40:12,-29.139999999999997,137.6,22:40:12,145.0,3,1038,472,243,473,243,614,0,1.0,1.474
1836,27724,22:40:20,618,3442,3735,1025,-27.24,1.474,1.3,22:40:20,-29.139999999999997,137.6,22:40:20,146.0,2,82,472,244,472,244,171,0,1.0,1.474
1837,27726,22:40:25,618,3442,3735,1025,-27.24,1.474,1.3,22:40:25,-29.139999999999997,137.7,22:40:25,146.0,3,1672,472,242,242,242,539,0,1.0,1.474
1838,27728,22:40:26,618,3442,3735,1025,-27.24,1.474,1.3,22:40:26,-29.139999999999997,137.7,22:40:26,146.0,3,4670,244,244,244,244,786,2,1.0,1.474
1839,27730,22:40:27,618,3442,3735,1025,-27.24,1.474,1.3,22:40:27,-29.139999999999997,137.7,22:40:27,146.0,4,2417,472,241,472,241,155,0,1.0,1.474
1840,27732,22:40:33,618,3442,3735,1025,-27.24,1.474,1.3,22:40:33,-29.139999999999997,137.7,22:40:33,146.0,7,395,472,238,472,238,154,0,1.0,1.474
1841,27734,22:40:36,618,3442,3735,1025,-27.24,1.474,1.3,22:40:36,-29.139999999999997,137.7,22:40:36,146.0,3,200,472,242,472,242,148,0,1.0,1.474
1842,27736,22:40:36,618,3442,3735,1025,-27.24,1.474,1.3,22:40:36,-29.139999999999997,137.7,22:40:36,146.0,7,487,472,240,472,240,146,0,1.0,1.474
1843,27738,22:40:37,618,3442,3735,1025,-27.24,1.474,1.3,22:40:37,-29.139999999999997,137.7,22:40:37,146.0,9,669,472,242,472,242,141,0,1.0,1.474
1844,27740,22:40:41,618,3442,3735,1025,-27.24,1.474,1.3,22:40:41,-29.139999999999997,137.7,22:40:41,146.0,6,3642,472,243,244,243,752,0,1.0,1.474
1845,27742,22:40:42,618,3442,3735,1025,-27.24,1.474,1.3,22:40:42,-29.139999999999997,137.7,22:40:42,146.0,4,385,472,244,472,244,175,0,1.0,1.474
1846,27746,22:40:46,618,3442,3735,1025,-27.24,1.474,1.3,22:40:46,-29.139999999999997,137.8,22:40:46,146.0,5,399,472,240,472,240,170,0,1.0,1.474
1847,27748,22:40:48,618,3442,3735,1025,-27.24,1.474,1.3,22:40:48,-29.139999999999997,137.8,22:40:48,146.0,4,194,472,229,472,229,154,0,1.0,1.474
1848,27752,22:40:51,618,3442,3735,1025,-27.24,1.474,1.3,22:40:51,-29.139999999999997,137.8,22:40:51,146.0,3,146,472,235,243,235,157,0,1.0,1.474
1849,27754,22:40:51,618,3442,3735,1025,-27.24,1.474,1.3,22:40:51,-29.139999999999997,137.8,22:40:51,146.0,6,347,472,242,472,242,176,0,1.0,1.474
1850,27756,22:40:55,618,3442,3735,1025,-27.24,1.474,1.3,22:40:55,-29.139999999999997,137.8,22:40:55,146.0,7,475,472,243,244,243,170,0,1.0,1.474
1851,27758,22:41:00,618,3442,3735,1025,-27.24,1.474,1.3,22:41:00,-29.139999999999997,137.8,22:41:00,146.0,3,86,472,241,472,241,155,0,1.0,1.474
1852,27760,22:41:04,618,3442,3735,1025,-27.24,1.474,1.3,22:41:04,-29.139999999999997,137.7,22:41:04,146.0,6,266,472,232,472,232,141,0,1.0,1.474
1853,27764,22:41:13,618,3442,3735,1025,-27.24,1.474,1.3,22:41:13,-29.139999999999997,137.7,22:41:13,146.0,3,171,472,240,472,240,145,0,1.0,1.474
1854,27766,22:41:14,618,3442,3735,1025,-27.24,1.474,1.3,22:41:14,-29.139999999999997,137.7,22:41:14,146.0,7,726,472,243,472,243,169,0,1.0,1.474
1855,27770,22:41:24,631,3521,3735,1025,-27.05,1.073,1.2,22:41:24,-28.95,137.7,22:41:24,146.0,2,1805,472,225,473,225,157,0,1.0661352065985232,1.1439630766802154
1856,27772,22:41:25,631,3521,3735,1025,-27.05,1.073,1.2,22:41:25,-28.95,137.7,22:41:25,146.0,4,291,472,239,472,239,190,0,1.0661352065985232,1.1439630766802154
1857,27776,22:41:27,631,3521,3735,1025,-27.05,1.073,1.2,22:41:27,-28.95,137.7,22:41:27,146.0,5,310,472,243,472,243,168,0,1.0661352065985232,1.1439630766802154
1858,27778,22:41:29,631,3521,3735,1025,-27.05,1.073,1.2,22:41:29,-28.95,137.7,22:41:29,146.0,3,192,472,242,472,242,166,0,1.0661352065985232,1.1439630766802154
1859,27780,22:41:34,631,3521,3735,1025,-27.05,1.073,1.2,22:41:34,-28.95,137.7,22:41:34,146.0,12,606,472,238,472,238,131,0,1.0661352065985232,1.1439630766802154
1860,27782,22:41:37,631,3521,3735,1025,-27.05,1.073,1.2,22:41:37,-28.95,137.7,22:41:37,146.0,2,1136,243,242,242,242,821,0,1.0661352065985232,1.1439630766802154
1861,27784,22:41:37,631,3521,3735,1025,-27.05,1.073,1.2,22:41:37,-28.95,137.7,22:41:37,146.0,3,278,472,241,472,241,140,0,1.0661352065985232,1.1439630766802154
1862,27790,22:41:44,631,3521,3735,1025,-27.05,1.073,1.2,22:41:44,-28.95,137.8,22:41:44,146.0,3,1974,472,243,243,243,731,0,1.0661352065985232,1.1439630766802154
1863,27796,22:41:50,631,3521,3735,1025,-27.05,1.073,1.2,22:41:50,-28.95,137.8,22:41:50,146.0,9,540,472,239,472,239,154,0,1.0661352065985232,1.1439630766802154
1864,27800,22:41:55,631,3521,3735,1025,-27.05,1.073,1.2,22:41:55,-28.95,137.8,22:41:55,146.0,3,187,472,243,473,243,157,0,1.0661352065985232,1.1439630766802154
1865,27802,22:41:55,631,3521,3735,1025,-27.05,1.073,1.2,22:41:55,-28.95,137.8,22:41:55,146.0,3,1317,472,245,245,245,676,0,1.0661352065985232,1.1439630766802154
1866,27804,22:41:57,631,3521,3735,1025,-27.05,1.073,1.2,22:41:57,-28.95,137.8,22:41:57,146.0,3,1806,472,241,241,241,547,0,1.0661352065985232,1.1439630766802154
1867,27806,22:42:00,631,3521,3735,1025,-27.05,1.073,1.2,22:42:00,-28.95,137.8,22:42:00,146.0,10,639,472,244,473,244,179,0,1.0661352065985232,1.1439630766802154
1868,27808,22:42:07,631,3521,3735,1025,-27.05,1.073,1.2,22:42:07,-28.95,137.7,22:42:07,146.0,2,36,472,239,473,239,158,0,1.0661352065985232,1.1439630766802154
1869,27810,22:42:07,631,3521,3735,1025,-27.05,1.073,1.2,22:42:07,-28.95,137.7,22:42:07,146.0,4,428,472,241,472,241,155,0,1.0661352065985232,1.1439630766802154
1870,27812,22:42:11,631,3521,3735,1025,-27.05,1.073,1.2,22:42:11,-28.95,137.7,22:42:11,146.0,3,920,472,244,472,244,501,0,1.0661352065985232,1.1439630766802154
1871,27814,22:42:14,631,3521,3735,1025,-27.05,1.073,1.2,22:42:14,-28.95,137.7,22:42:14,146.0,9,554,472,244,472,244,139,0,1.0661352065985232,1.1439630766802154
1872,27816,22:42:15,631,3521,3735,1025,-27.05,1.073,1.2,22:42:15,-28.95,137.6,22:42:15,146.0,4,2769,472,243,243,243,675,0,1.0661352065985232,1.1439630766802154
1873,27820,22:42:18,618,3447,3732,1023,-27.05,1.073,1.2,22:42:18,-28.95,137.6,22:42:18,142.0,4,319,472,235,242,235,167,0,1.0661352065985232,1.1439630766802154
1874,27824,22:42:21,618,3447,3732,1023,-27.05,1.073,1.2,22:42:21,-28.95,137.6,22:42:21,142.0,5,2963,472,241,242,241,653,0,1.0661352065985232,1.1439630766802154
1875,27828,22:42:31,618,3447,3732,1023,-27.05,1.073,1.2,22:42:31,-28.95,137.6,22:42:31,142.0,5,3757,245,244,244,244,717,0,1.0661352065985232,1.1439630766802154
1876,27832,22:42:35,618,3447,3732,1023,-27.05,1.073,1.2,22:42:35,-28.95,137.5,22:42:35,142.0,5,1627,472,241,241,241,578,0,1.0661352065985232,1.1439630766802154
1877,27834,22:42:36,618,3447,3732,1023,-27.05,1.073,1.2,22:42:36,-28.95,137.5,22:42:36,142.0,2,139,472,230,472,230,187,0,1.0661352065985232,1.1439630766802154
1878,27836,22:42:37,618,3447,3732,1023,-27.05,1.073,1.2,22:42:37,-28.95,137.5,22:42:37,142.0,2,43,472,241,244,241,165,0,1.0661352065985232,1.1439630766802154
1879,27840,22:42:43,618,3447,3732,1023,-27.05,1.073,1.2,22:42:43,-28.95,137.4,22:42:43,142.0,3,2161,472,242,242,242,678,0,1.0661352065985232,1.1439630766802154
1880,27842,22:42:44,618,3447,3732,1023,-27.05,1.073,1.2,22:42:44,-28.95,137.4,22:42:44,142.0,10,629,472,244,472,244,182,0,1.0661352065985232,1.1439630766802154
1881,27844,22:42:46,618,3447,3732,1023,-27.05,1.073,1.2,22:42:46,-28.95,137.4,22:42:46,142.0,2,97,472,242,472,242,179,0,1.0661352065985232,1.1439630766802154
1882,27846,22:42:46,618,3447,3732,1023,-27.05,1.073,1.2,22:42:46,-28.95,137.4,22:42:46,142.0,3,1572,472,244,244,244,555,0,1.0661352065985232,1.1439630766802154
1883,27848,22:42:47,618,3447,3732,1023,-27.05,1.073,1.2,22:42:47,-28.95,137.4,22:42:47,142.0,3,453,472,240,241,240,221,0,1.0661352065985232,1.1439630766802154
1884,27850,22:42:52,618,3447,3732,1023,-27.05,1.073,1.2,22:42:52,-28.95,137.3,22:42:52,142.0,2,635,472,244,472,244,393,0,1.0661352065985232,1.1439630766802154
1885,27852,22:42:54,618,3447,3732,1023,-27.05,1.073,1.2,22:42:54,-28.95,137.3,22:42:54,142.0,9,545,472,241,472,241,142,0,1.0661352065985232,1.1439630766802154
1886,27854,22:42:57,618,3447,3732,1023,-27.05,1.073,1.2,22:42:57,-28.95,137.3,22:42:57,142.0,3,249,472,236,472,236,173,0,1.0661352065985232,1.1439630766802154
1887,27856,22:42:58,618,3447,3732,1023,-27.05,1.073,1.2,22:42:58,-28.95,137.3,22:42:58,142.0,3,98,472,232,472,232,136,0,1.0661352065985232,1.1439630766802154
1888,27858,22:43:00,618,3447,3732,1023,-27.05,1.073,1.2,22:43:00,-28.95,137.3,22:43:00,142.0,3,2463,472,242,242,242,678,0,1.0661352065985232,1.1439630766802154
1889,27860,22:43:04,618,3447,3732,1023,-27.05,1.073,1.2,22:43:04,-28.95,137.3,22:43:04,142.0,5,5430,472,242,242,242,779,0,1.0661352065985232,1.1439630766802154
1890,27862,22:43:07,618,3447,3732,1023,-27.05,1.073,1.2,22:43:07,-28.95,137.4,22:43:07,142.0,5,214,472,222,242,222,184,0,1.0661352065985232,1.1439630766802154
1891,27864,22:43:10,618,3447,3732,1023,-27.05,1.073,1.2,22:43:10,-28.95,137.4,22:43:10,142.0,9,508,472,227,472,227,148,0,1.0661352065985232,1.1439630766802154
