EID      GPS    kod1 kod2  kod3  kod4   high    cur    temp
25429 21:41:38  618  3417  3736  1023  -27.24   1.599   1.1
25430 21:41:38  618  3417  3736  1023  -27.24   1.599   1.1
25431 21:41:39  618  3417  3736  1023  -27.24   1.599   1.1
25432 21:41:39  618  3417  3736  1023  -27.24   1.599   1.1
25433 21:41:42  618  3417  3736  1023  -27.24   1.599   1.1
25434 21:41:42  618  3417  3736  1023  -27.24   1.599   1.1
25435 21:41:43  618  3417  3736  1023  -27.24   1.599   1.1
25436 21:41:43  618  3417  3736  1023  -27.24   1.599   1.1
25437 21:41:44  618  3417  3736  1023  -27.24   1.599   1.1
25438 21:41:44  618  3417  3736  1023  -27.24   1.599   1.1
25439 21:41:47  618  3417  3736  1023  -27.24   1.599   1.1
25440 21:41:47  618  3417  3736  1023  -27.24   1.599   1.1
25441 21:41:47  618  3417  3736  1023  -27.24   1.599   1.1
25442 21:41:47  618  3417  3736  1023  -27.24   1.599   1.1
25443 21:41:50  618  3417  3736  1023  -27.24   1.599   1.1
25444 21:41:50  618  3417  3736  1023  -27.24   1.599   1.1
25445 21:41:52  618  3417  3736  1023  -27.24   1.599   1.1
25446 21:41:52  618  3417  3736  1023  -27.24   1.599   1.1
25447 21:41:54  618  3417  3736  1023  -27.24   1.599   1.1
25448 21:41:54  618  3417  3736  1023  -27.24   1.599   1.1
25449 21:41:58  618  3417  3736  1023  -27.24   1.599   1.1
25450 21:41:58  618  3417  3736  1023  -27.24   1.599   1.1
25451 21:42:01  618  3417  3736  1023  -27.24   1.599   1.1
25452 21:42:01  618  3417  3736  1023  -27.24   1.599   1.1
25453 21:42:03  618  3417  3736  1023  -27.24   1.599   1.1
25454 21:42:03  618  3417  3736  1023  -27.24   1.599   1.1
25455 21:42:14  618  3417  3736  1023  -27.24   1.599   1.1
25456 21:42:14  618  3417  3736  1023  -27.24   1.599   1.1
25457 21:42:15  618  3417  3736  1023  -27.24   1.599   1.1
25458 21:42:15  618  3417  3736  1023  -27.24   1.599   1.1
25459 21:42:17  617  3415  3736  1024  -27.24   1.599   1.1
25460 21:42:17  617  3415  3736  1024  -27.24   1.599   1.1
25461 21:42:25  617  3415  3736  1024  -27.24   1.599   1.1
25462 21:42:25  617  3415  3736  1024  -27.24   1.599   1.1
25463 21:42:28  617  3415  3736  1024  -27.24   1.599   1.1
25464 21:42:28  617  3415  3736  1024  -27.24   1.599   1.1
25465 21:42:32  617  3415  3736  1024  -27.24   1.599   1.1
25466 21:42:32  617  3415  3736  1024  -27.24   1.599   1.1
25467 21:42:34  617  3415  3736  1024  -27.24   1.599   1.1
25468 21:42:34  617  3415  3736  1024  -27.24   1.599   1.1
25469 21:42:39  617  3415  3736  1024  -27.24   1.599   1.1
25470 21:42:39  617  3415  3736  1024  -27.24   1.599   1.1
25471 21:42:41  617  3415  3736  1024  -27.24   1.599   1.1
25472 21:42:41  617  3415  3736  1024  -27.24   1.599   1.1
25473 21:42:45  617  3415  3736  1024  -27.24   1.599   1.1
25474 21:42:45  617  3415  3736  1024  -27.24   1.599   1.1
25475 21:42:47  617  3415  3736  1024  -27.24   1.599   1.1
25476 21:42:47  617  3415  3736  1024  -27.24   1.599   1.1
25477 21:42:47  617  3415  3736  1024  -27.24   1.599   1.1
25478 21:42:47  617  3415  3736  1024  -27.24   1.599   1.1
25479 21:42:49  617  3415  3736  1024  -27.24   1.599   1.1
25480 21:42:49  617  3415  3736  1024  -27.24   1.599   1.1
25481 21:42:50  617  3415  3736  1024  -27.24   1.599   1.1
25482 21:42:50  617  3415  3736  1024  -27.24   1.599   1.1
25483 21:42:51  617  3415  3736  1024  -27.24   1.599   1.1
25484 21:42:51  617  3415  3736  1024  -27.24   1.599   1.1
25485 21:42:56  617  3415  3736  1024  -27.24   1.599   1.1
25486 21:42:56  617  3415  3736  1024  -27.24   1.599   1.1
25487 21:42:58  617  3415  3736  1024  -27.24   1.599   1.1
25488 21:42:58  617  3415  3736  1024  -27.24   1.599   1.1
25489 21:42:59  617  3415  3736  1024  -27.24   1.599   1.1
25490 21:42:59  617  3415  3736  1024  -27.24   1.599   1.1
25491 21:42:59  617  3415  3736  1024  -27.24   1.599   1.1
25492 21:42:59  617  3415  3736  1024  -27.24   1.599   1.1
25493 21:43:03  617  3415  3736  1024  -27.24   1.599   1.1
25494 21:43:03  617  3415  3736  1024  -27.24   1.599   1.1
25495 21:43:07  617  3415  3736  1024  -27.24   1.599   1.1
25496 21:43:07  617  3415  3736  1024  -27.24   1.599   1.1
25497 21:43:08  617  3415  3736  1024  -27.24   1.599   1.1
25498 21:43:08  617  3415  3736  1024  -27.24   1.599   1.1
25499 21:43:10  617  3415  3736  1024  -27.24   1.599   1.1
25500 21:43:10  617  3415  3736  1024  -27.24   1.599   1.1
25501 21:43:11  617  3415  3736  1024  -27.24   1.599   1.1
25502 21:43:11  617  3415  3736  1024  -27.24   1.599   1.1
25503 21:43:13  617  3415  3736  1024  -27.24   1.599   1.1
25504 21:43:13  617  3415  3736  1024  -27.24   1.599   1.1
25505 21:43:16  617  3415  3736  1024  -27.24   1.599   1.1
25506 21:43:16  617  3415  3736  1024  -27.24   1.599   1.1
25507 21:43:19  618  3412  3735  1024  -27.24   1.599   1.1
25508 21:43:19  618  3412  3735  1024  -27.24   1.599   1.1
25509 21:43:20  618  3412  3735  1024  -27.24   1.599   1.1
25510 21:43:20  618  3412  3735  1024  -27.24   1.599   1.1
25511 21:43:25  618  3412  3735  1024  -27.24   1.599   1.1
25512 21:43:25  618  3412  3735  1024  -27.24   1.599   1.1
25513 21:43:28  618  3412  3735  1024  -27.24   1.599   1.1
25514 21:43:28  618  3412  3735  1024  -27.24   1.599   1.1
25515 21:43:32  618  3412  3735  1024  -27.24   1.599   1.1
25516 21:43:32  618  3412  3735  1024  -27.24   1.599   1.1
25517 21:43:35  618  3412  3735  1024  -27.24   1.599   1.1
25518 21:43:35  618  3412  3735  1024  -27.24   1.599   1.1
25519 21:43:36  618  3412  3735  1024  -27.24   1.599   1.1
25520 21:43:36  618  3412  3735  1024  -27.24   1.599   1.1
25521 21:43:39  618  3412  3735  1024  -27.24   1.599   1.1
25522 21:43:39  618  3412  3735  1024  -27.24   1.599   1.1
25523 21:43:41  618  3412  3735  1024  -27.24   1.599   1.1
25524 21:43:41  618  3412  3735  1024  -27.24   1.599   1.1
25525 21:43:44  618  3412  3735  1024  -27.24   1.599   1.1
25526 21:43:44  618  3412  3735  1024  -27.24   1.599   1.1
25527 21:43:46  618  3412  3735  1024  -27.24   1.599   1.1
25528 21:43:46  618  3412  3735  1024  -27.24   1.599   1.1
25529 21:43:47  618  3412  3735  1024  -27.24   1.599   1.1
25530 21:43:47  618  3412  3735  1024  -27.24   1.599   1.1
25531 21:43:49  618  3412  3735  1024  -27.24   1.599   1.1
25532 21:43:49  618  3412  3735  1024  -27.24   1.599   1.1
25533 21:44:01  618  3412  3735  1024  -27.24   1.599   1.1
25534 21:44:01  618  3412  3735  1024  -27.24   1.599   1.1
25535 21:44:06  618  3412  3735  1024  -27.24   1.599   1.1
25536 21:44:06  618  3412  3735  1024  -27.24   1.599   1.1
25537 21:44:06  618  3412  3735  1024  -27.24   1.599   1.1
25538 21:44:06  618  3412  3735  1024  -27.24   1.599   1.1
25539 21:44:08  618  3412  3735  1024  -27.24   1.599   1.1
25540 21:44:08  618  3412  3735  1024  -27.24   1.599   1.1
25541 21:44:10  618  3412  3735  1024  -27.24   1.599   1.1
25542 21:44:10  618  3412  3735  1024  -27.24   1.599   1.1
25543 21:44:11  618  3412  3735  1024  -27.24   1.599   1.1
25544 21:44:11  618  3412  3735  1024  -27.24   1.599   1.1
25545 21:44:13  618  3412  3735  1024  -27.24   1.599   1.1
25546 21:44:13  618  3412  3735  1024  -27.24   1.599   1.1
25547 21:44:17  618  3412  3735  1024  -27.24   1.599   1.1
25548 21:44:17  618  3412  3735  1024  -27.24   1.599   1.1
25549 21:44:19  618  3414  3733  1024  -27.24   1.599   1.1
25550 21:44:19  618  3414  3733  1024  -27.24   1.599   1.1
25551 21:44:20  618  3414  3733  1024  -27.24   1.599   1.1
25552 21:44:20  618  3414  3733  1024  -27.24   1.599   1.1
25553 21:44:22  618  3414  3733  1024  -27.24   1.599   1.1
25554 21:44:22  618  3414  3733  1024  -27.24   1.599   1.1
25555 21:44:23  618  3414  3733  1024  -27.24   1.599   1.1
25556 21:44:23  618  3414  3733  1024  -27.24   1.599   1.1
25557 21:44:23  618  3414  3733  1024  -27.24   1.599   1.1
25558 21:44:23  618  3414  3733  1024  -27.24   1.599   1.1
25559 21:44:25  618  3414  3733  1024  -27.24   1.599   1.1
25560 21:44:25  618  3414  3733  1024  -27.24   1.599   1.1
25561 21:44:25  618  3414  3733  1024  -27.24   1.599   1.1
25562 21:44:25  618  3414  3733  1024  -27.24   1.599   1.1
25563 21:44:31  618  3414  3733  1024  -27.24   1.599   1.1
25564 21:44:31  618  3414  3733  1024  -27.24   1.599   1.1
25565 21:44:36  618  3414  3733  1024  -27.24   1.599   1.1
25566 21:44:36  618  3414  3733  1024  -27.24   1.599   1.1
25567 21:44:37  618  3414  3733  1024  -27.24   1.599   1.1
25568 21:44:37  618  3414  3733  1024  -27.24   1.599   1.1
25569 21:44:39  618  3414  3733  1024  -27.24   1.599   1.1
25570 21:44:39  618  3414  3733  1024  -27.24   1.599   1.1
25571 21:44:41  618  3414  3733  1024  -27.24   1.599   1.1
25572 21:44:41  618  3414  3733  1024  -27.24   1.599   1.1
25573 21:44:41  618  3414  3733  1024  -27.24   1.599   1.1
25574 21:44:41  618  3414  3733  1024  -27.24   1.599   1.1
25575 21:44:42  618  3414  3733  1024  -27.24   1.599   1.1
25576 21:44:42  618  3414  3733  1024  -27.24   1.599   1.1
25577 21:44:44  618  3414  3733  1024  -27.24   1.599   1.1
25578 21:44:44  618  3414  3733  1024  -27.24   1.599   1.1
25579 21:44:45  618  3414  3733  1024  -27.24   1.599   1.1
25580 21:44:45  618  3414  3733  1024  -27.24   1.599   1.1
25581 21:44:46  618  3414  3733  1024  -27.24   1.599   1.1
25582 21:44:46  618  3414  3733  1024  -27.24   1.599   1.1
25583 21:44:48  618  3414  3733  1024  -27.24   1.599   1.1
25584 21:44:48  618  3414  3733  1024  -27.24   1.599   1.1
25585 21:44:50  618  3414  3733  1024  -27.24   1.599   1.1
25586 21:44:50  618  3414  3733  1024  -27.24   1.599   1.1
25587 21:44:54  618  3414  3733  1024  -27.24   1.599   1.1
25588 21:44:54  618  3414  3733  1024  -27.24   1.599   1.1
25589 21:44:55  618  3414  3733  1024  -27.24   1.599   1.1
25590 21:44:55  618  3414  3733  1024  -27.24   1.599   1.1
25591 21:45:04  618  3414  3733  1024  -27.24   1.599   1.1
25592 21:45:04  618  3414  3733  1024  -27.24   1.599   1.1
25593 21:45:10  618  3414  3733  1024  -27.24   1.599   1.1
25594 21:45:10  618  3414  3733  1024  -27.24   1.599   1.1
25595 21:45:13  618  3414  3733  1024  -27.24   1.599   1.1
25596 21:45:13  618  3414  3733  1024  -27.24   1.599   1.1
25597 21:45:15  618  3414  3733  1024  -27.24   1.599   1.1
25598 21:45:15  618  3414  3733  1024  -27.24   1.599   1.1
25599 21:45:20  618  3406  3736  1024  -27.24   1.654   1.2
25600 21:45:20  618  3406  3736  1024  -27.24   1.654   1.2
25601 21:45:31  618  3406  3736  1024  -27.24   1.654   1.2
25602 21:45:31  618  3406  3736  1024  -27.24   1.654   1.2
25603 21:45:33  618  3406  3736  1024  -27.24   1.654   1.2
25604 21:45:33  618  3406  3736  1024  -27.24   1.654   1.2
25605 21:45:35  618  3406  3736  1024  -27.24   1.654   1.2
25606 21:45:35  618  3406  3736  1024  -27.24   1.654   1.2
25607 21:45:38  618  3406  3736  1024  -27.24   1.654   1.2
25608 21:45:38  618  3406  3736  1024  -27.24   1.654   1.2
25609 21:45:42  618  3406  3736  1024  -27.24   1.654   1.2
25610 21:45:42  618  3406  3736  1024  -27.24   1.654   1.2
25611 21:45:52  618  3406  3736  1024  -27.24   1.654   1.2
25612 21:45:52  618  3406  3736  1024  -27.24   1.654   1.2
25613 21:45:53  618  3406  3736  1024  -27.24   1.654   1.2
25614 21:45:53  618  3406  3736  1024  -27.24   1.654   1.2
25615 21:45:55  618  3406  3736  1024  -27.24   1.654   1.2
25616 21:45:55  618  3406  3736  1024  -27.24   1.654   1.2
25617 21:45:59  618  3406  3736  1024  -27.24   1.654   1.2
25618 21:45:59  618  3406  3736  1024  -27.24   1.654   1.2
25619 21:46:03  618  3406  3736  1024  -27.24   1.654   1.2
25620 21:46:03  618  3406  3736  1024  -27.24   1.654   1.2
25621 21:46:04  618  3406  3736  1024  -27.24   1.654   1.2
25622 21:46:04  618  3406  3736  1024  -27.24   1.654   1.2
25623 21:46:07  618  3406  3736  1024  -27.24   1.654   1.2
25624 21:46:07  618  3406  3736  1024  -27.24   1.654   1.2
25625 21:46:12  618  3406  3736  1024  -27.24   1.654   1.2
25626 21:46:12  618  3406  3736  1024  -27.24   1.654   1.2
25627 21:46:14  618  3406  3736  1024  -27.24   1.654   1.2
25628 21:46:14  618  3406  3736  1024  -27.24   1.654   1.2
25629 21:46:14  618  3406  3736  1024  -27.24   1.654   1.2
25630 21:46:14  618  3406  3736  1024  -27.24   1.654   1.2
25631 21:46:21  618  3407  3732  1024  -27.24   1.654   1.2
25632 21:46:21  618  3407  3732  1024  -27.24   1.654   1.2
25633 21:46:23  618  3407  3732  1024  -27.24   1.654   1.2
25634 21:46:23  618  3407  3732  1024  -27.24   1.654   1.2
25635 21:46:24  618  3407  3732  1024  -27.24   1.654   1.2
25636 21:46:24  618  3407  3732  1024  -27.24   1.654   1.2
25637 21:46:26  618  3407  3732  1024  -27.24   1.654   1.2
25638 21:46:26  618  3407  3732  1024  -27.24   1.654   1.2
25639 21:46:33  618  3407  3732  1024  -27.24   1.654   1.2
25640 21:46:33  618  3407  3732  1024  -27.24   1.654   1.2
25641 21:46:36  618  3407  3732  1024  -27.24   1.654   1.2
25642 21:46:36  618  3407  3732  1024  -27.24   1.654   1.2
25643 21:46:39  618  3407  3732  1024  -27.24   1.654   1.2
25644 21:46:39  618  3407  3732  1024  -27.24   1.654   1.2
25645 21:46:41  618  3407  3732  1024  -27.24   1.654   1.2
25646 21:46:41  618  3407  3732  1024  -27.24   1.654   1.2
25647 21:46:41  618  3407  3732  1024  -27.24   1.654   1.2
25648 21:46:41  618  3407  3732  1024  -27.24   1.654   1.2
25649 21:46:43  618  3407  3732  1024  -27.24   1.654   1.2
25650 21:46:43  618  3407  3732  1024  -27.24   1.654   1.2
25651 21:46:45  618  3407  3732  1024  -27.24   1.654   1.2
25652 21:46:45  618  3407  3732  1024  -27.24   1.654   1.2
25653 21:46:46  618  3407  3732  1024  -27.24   1.654   1.2
25654 21:46:46  618  3407  3732  1024  -27.24   1.654   1.2
25655 21:46:47  618  3407  3732  1024  -27.24   1.654   1.2
25656 21:46:47  618  3407  3732  1024  -27.24   1.654   1.2
25657 21:46:55  618  3407  3732  1024  -27.24   1.654   1.2
25658 21:46:55  618  3407  3732  1024  -27.24   1.654   1.2
25659 21:46:57  618  3407  3732  1024  -27.24   1.654   1.2
25660 21:46:57  618  3407  3732  1024  -27.24   1.654   1.2
25661 21:47:04  618  3407  3732  1024  -27.24   1.654   1.2
25662 21:47:04  618  3407  3732  1024  -27.24   1.654   1.2
25663 21:47:06  618  3407  3732  1024  -27.24   1.654   1.2
25664 21:47:06  618  3407  3732  1024  -27.24   1.654   1.2
25665 21:47:06  618  3407  3732  1024  -27.24   1.654   1.2
25666 21:47:06  618  3407  3732  1024  -27.24   1.654   1.2
25667 21:47:08  618  3407  3732  1024  -27.24   1.654   1.2
25668 21:47:08  618  3407  3732  1024  -27.24   1.654   1.2
25669 21:47:09  618  3407  3732  1024  -27.24   1.654   1.2
25670 21:47:09  618  3407  3732  1024  -27.24   1.654   1.2
25671 21:47:12  618  3407  3732  1024  -27.24   1.654   1.2
25672 21:47:12  618  3407  3732  1024  -27.24   1.654   1.2
25673 21:47:14  618  3407  3732  1024  -27.24   1.654   1.2
25674 21:47:14  618  3407  3732  1024  -27.24   1.654   1.2
25675 21:47:16  618  3407  3732  1024  -27.24   1.654   1.2
25676 21:47:16  618  3407  3732  1024  -27.24   1.654   1.2
25677 21:47:17  618  3407  3732  1024  -27.24   1.654   1.2
25678 21:47:17  618  3407  3732  1024  -27.24   1.654   1.2
25679 21:47:23  618  3415  3735  1024  -27.24   1.654   1.2
25680 21:47:23  618  3415  3735  1024  -27.24   1.654   1.2
25681 21:47:33  618  3415  3735  1024  -27.24   1.654   1.2
25682 21:47:33  618  3415  3735  1024  -27.24   1.654   1.2
25683 21:47:35  618  3415  3735  1024  -27.24   1.654   1.2
25684 21:47:35  618  3415  3735  1024  -27.24   1.654   1.2
25685 21:47:37  618  3415  3735  1024  -27.24   1.654   1.2
25686 21:47:37  618  3415  3735  1024  -27.24   1.654   1.2
25687 21:47:38  618  3415  3735  1024  -27.24   1.654   1.2
25688 21:47:38  618  3415  3735  1024  -27.24   1.654   1.2
25689 21:47:39  618  3415  3735  1024  -27.24   1.654   1.2
25690 21:47:39  618  3415  3735  1024  -27.24   1.654   1.2
25691 21:47:44  618  3415  3735  1024  -27.24   1.654   1.2
25692 21:47:44  618  3415  3735  1024  -27.24   1.654   1.2
25693 21:47:46  618  3415  3735  1024  -27.24   1.654   1.2
25694 21:47:46  618  3415  3735  1024  -27.24   1.654   1.2
25695 21:47:48  618  3415  3735  1024  -27.24   1.654   1.2
25696 21:47:48  618  3415  3735  1024  -27.24   1.654   1.2
25697 21:47:52  618  3415  3735  1024  -27.24   1.654   1.2
25698 21:47:52  618  3415  3735  1024  -27.24   1.654   1.2
25699 21:47:54  618  3415  3735  1024  -27.24   1.654   1.2
25700 21:47:54  618  3415  3735  1024  -27.24   1.654   1.2
25701 21:47:57  618  3415  3735  1024  -27.24   1.654   1.2
25702 21:47:57  618  3415  3735  1024  -27.24   1.654   1.2
25703 21:47:59  618  3415  3735  1024  -27.24   1.654   1.2
25704 21:47:59  618  3415  3735  1024  -27.24   1.654   1.2
25705 21:48:08  618  3415  3735  1024  -27.24   1.654   1.2
25706 21:48:08  618  3415  3735  1024  -27.24   1.654   1.2
25707 21:48:11  618  3415  3735  1024  -27.24   1.654   1.2
25708 21:48:11  618  3415  3735  1024  -27.24   1.654   1.2
25709 21:48:13  618  3415  3735  1024  -27.24   1.654   1.2
25710 21:48:13  618  3415  3735  1024  -27.24   1.654   1.2
25711 21:48:16  618  3415  3735  1024  -27.24   1.654   1.2
25712 21:48:16  618  3415  3735  1024  -27.24   1.654   1.2
25713 21:48:19  618  3417  3732  1024  -27.24   1.654   1.2
25714 21:48:19  618  3417  3732  1024  -27.24   1.654   1.2
25715 21:48:22  618  3417  3732  1024  -27.24   1.654   1.2
25716 21:48:22  618  3417  3732  1024  -27.24   1.654   1.2
25717 21:48:23  618  3417  3732  1024  -27.24   1.654   1.2
25718 21:48:23  618  3417  3732  1024  -27.24   1.654   1.2
25719 21:48:26  618  3417  3732  1024  -27.24   1.654   1.2
25720 21:48:26  618  3417  3732  1024  -27.24   1.654   1.2
25721 21:48:32  618  3417  3732  1024  -27.24   1.654   1.2
25722 21:48:32  618  3417  3732  1024  -27.24   1.654   1.2
25723 21:48:34  618  3417  3732  1024  -27.24   1.654   1.2
25724 21:48:34  618  3417  3732  1024  -27.24   1.654   1.2
25725 21:48:39  618  3417  3732  1024  -27.24   1.654   1.2
25726 21:48:39  618  3417  3732  1024  -27.24   1.654   1.2
25727 21:48:41  618  3417  3732  1024  -27.24   1.654   1.2
25728 21:48:41  618  3417  3732  1024  -27.24   1.654   1.2
25729 21:48:43  618  3417  3732  1024  -27.24   1.654   1.2
25730 21:48:43  618  3417  3732  1024  -27.24   1.654   1.2
25731 21:48:49  618  3417  3732  1024  -27.24   1.654   1.2
25732 21:48:49  618  3417  3732  1024  -27.24   1.654   1.2
25733 21:48:52  618  3417  3732  1024  -27.24   1.654   1.2
25734 21:48:52  618  3417  3732  1024  -27.24   1.654   1.2
25735 21:48:54  618  3417  3732  1024  -27.24   1.654   1.2
25736 21:48:54  618  3417  3732  1024  -27.24   1.654   1.2
25737 21:48:57  618  3417  3732  1024  -27.24   1.654   1.2
25738 21:48:57  618  3417  3732  1024  -27.24   1.654   1.2
25739 21:48:59  618  3417  3732  1024  -27.24   1.654   1.2
25740 21:48:59  618  3417  3732  1024  -27.24   1.654   1.2
25741 21:49:01  618  3417  3732  1024  -27.24   1.654   1.2
25742 21:49:01  618  3417  3732  1024  -27.24   1.654   1.2
25743 21:49:04  618  3417  3732  1024  -27.24   1.654   1.2
25744 21:49:04  618  3417  3732  1024  -27.24   1.654   1.2
25745 21:49:14  618  3417  3732  1024  -27.24   1.654   1.2
25746 21:49:14  618  3417  3732  1024  -27.24   1.654   1.2
25747 21:49:26  618  3427  3734  1024  -27.24   1.539   1.2
25748 21:49:26  618  3427  3734  1024  -27.24   1.539   1.2
25749 21:49:29  618  3427  3734  1024  -27.24   1.539   1.2
25750 21:49:29  618  3427  3734  1024  -27.24   1.539   1.2
25751 21:49:33  618  3427  3734  1024  -27.24   1.539   1.2
25752 21:49:33  618  3427  3734  1024  -27.24   1.539   1.2
25753 21:49:39  618  3427  3734  1024  -27.24   1.539   1.2
25754 21:49:39  618  3427  3734  1024  -27.24   1.539   1.2
25755 21:49:39  618  3427  3734  1024  -27.24   1.539   1.2
